cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"2767","15385","173641","1099140","The First National Bank of Russell Springs","Russell Springs","KY","42642","9/30/2018","11/14/2018","N","Highways 127 And 80","FIRST BANCORP, INC.","3","0","0","4","0","Russell","","","1/1/1906","1/1/1934","12/12/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.fnbrs.com","506","456","","456","6","0","6","0","228","0","222","222","0","","0","","","18","","32","0","11","21","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1934","182","","182","16","0","16","0","145","0","21","21","0","","0","","","1752","","0","0","0","0","","0","0","0","0","0","0","0"
"3834","0","122546","1139523","The First National Bank of Sandoval","Sandoval","IL","62882","9/30/2018","11/14/2018","N","302 North Main Street","FIRST SANDOVAL BANCORP, INC.","1","0","0","8","1","Marion","","","6/1/1910","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fnbofsandoval.com","442","372","","372","0","0","0","0","372","0","0","0","0","","0","","","0","","70","0","5","65","","0","0","0","0","0","0","0","250","239","","239","0","0","0","0","239","0","0","0","0","","0","","","10","","1","0","0","1","","0","0","0","0","0","0","0","90","90","","90","0","0","0","0","90","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"4769","15726","414652","2260095","The First National Bank of Scott City","Scott City","KS","67871","9/30/2018","11/14/2018","N","501 Main Street","HOEME FAMILY PARTNERSHIP","1","0","0","2","0","Scott","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbscott.com","1463","243","","243","0","0","0","0","243","0","0","0","0","","0","","","55","","379","21","130","228","","786","0","0","656","0","0","0","965","0","","0","0","0","0","0","0","0","0","0","0","","0","","","15","","42","3","39","0","","908","0","0","878","0","0","0","1691","603","","603","0","0","0","180","423","0","0","0","0","","0","","","634","","41","0","36","5","","413","0","0","413","0","0","0"
"4770","0","195157","0","The First National Bank of Sedan","Sedan","KS","67361","9/30/2018","11/14/2018","N","101 West Main Street","","2","0","1","2","1","Chautauqua","","","3/13/1874","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.fnbofsedan.com","496","492","","492","185","185","0","4","9","0","294","0","294","","0","","","0","","4","0","0","4","","0","0","0","0","0","0","0","34","34","","34","0","0","0","0","0","0","34","0","34","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","109","86","","86","0","0","0","0","12","0","74","74","0","","0","","","17","","6","0","0","6","","0","0","0","0","0","0","0"
"5529","0","342362","2112439","The First National Bank of Shiner","Shiner","TX","77984","9/30/2018","11/14/2018","N","103 West 7th Street","INDUSTRY BANCSHARES, INC.","5","0","0","2","0","Lavaca","","","11/19/1900","1/1/1934","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.fnbshiner.com","1335","1250","0","1250","0","0","0","64","238","0","948","948","0","","0","0","","8","0","75","0","52","23","","2","0","0","0","0","0","0","306","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","306","0","0","0","0","0","","0","0","0","0","0","0","0","304","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","80","0","0","0","0","0","","224","0","0","224","0","0","0"
"5531","0","591366","2184333","The First National Bank of Sonora","Sonora","TX","76950","9/30/2018","11/14/2018","N","102 East Main Street","FIRST SONORA BANCSHARES, INC.","5","0","0","4","1","Sutton","","","1/1/1900","1/1/1934","4/7/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.sonorabank.com","1262","572","0","572","0","0","0","0","572","0","0","0","0","","0","0","","280","0","275","0","197","78","","135","0","0","135","0","0","0","386","324","0","324","0","0","0","227","97","0","0","0","0","","0","0","","2","0","60","0","60","0","","0","0","0","0","0","0","0","2998","2379","0","2379","0","0","0","0","175","0","2204","204","2000","","0","0","","93","0","10","0","8","2","","516","0","0","516","0","0","0"
"17093","0","794336","1250370","The First National Bank of South Miami","South Miami","FL","33143","9/30/2018","11/14/2018","N","5750 Sunset Drive","FIRST MIAMI BANCORP, INC.","5","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","4/3/1952","4/3/1952","3/31/2006","Stock","0","1","OCC","DIF","Atlanta","CHICAGO","South Florida","Atlanta","Southern","Southeast","0","1","www.fnbsm.com","417","417","","417","0","0","0","0","417","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","371","371","","371","371","0","371","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2937","1668","","1668","0","0","0","0","0","0","1668","0","1668","","0","","","1269","","0","0","0","0","","0","0","0","0","0","0","0"
"3837","0","246947","1099421","The First National Bank of Sparta","Sparta","IL","62286","9/30/2018","11/14/2018","N","Broadway And Market Streets","FIRST BANCORP OF SPARTA, LTD.","1","0","0","8","1","Randolph","","","10/2/1885","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fnbsparta.com","1175","924","","924","0","0","0","0","924","0","0","0","0","","0","","","9","","242","0","58","184","","0","0","0","0","0","0","0","186","144","","144","0","0","0","0","144","0","0","0","0","","0","","","0","","42","0","8","34","","0","0","0","0","0","0","0","56","56","","56","0","0","0","0","56","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"4774","0","197254","3391642","The First National Bank of Spearville","Spearville","KS","67876","9/30/2018","11/14/2018","N","401 North Main St","SPEARVILLE BANCSHARES, INC.","1","0","0","2","0","Ford","","","2/18/1908","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.fnbspearville.com","242","154","","154","0","0","0","154","0","0","0","0","0","","0","","","70","","2","0","0","2","","16","0","0","0","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","2","0","0","2","","0","0","0","0","0","0","0","515","457","","457","0","0","0","457","0","0","0","0","0","","0","","","0","","0","0","0","0","","58","0","0","0","0","457","0"
"5074","11319","381950","5140929","The First National Bank of St. Ignace","St. Ignace","MI","49781","9/30/2018","11/14/2018","N","132 North State Street","MACKINAC NATIONAL BANCORP, INC.","7","0","0","7","0","Mackinac","","","5/17/1888","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Grand Rapids","Minneapolis","Central","Central","0","1","www.fnbsi.com","1375","1313","","1313","0","0","0","0","321","0","992","992","0","","0","","","54","","8","0","3","5","","0","0","0","0","0","0","0","1453","1453","","1453","0","0","0","0","89","0","1364","1364","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1129","1087","","1087","0","0","0","0","408","0","679","493","186","","0","","","42","","0","0","0","0","","0","0","0","0","0","0","0"
"5536","0","458665","0","The First National Bank of Stanton","Stanton","TX","79782","9/30/2018","11/14/2018","N","119 North St. Peter","","2","0","0","7","0","Martin","33260","Midland, TX","1/1/1906","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.fnbstanton.com","56","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","56","0","46","10","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","197","0","","0","0","0","0","0","0","0","0","0","0","","0","","","121","","76","0","36","40","","0","0","0","0","0","0","0"
"5538","0","411062","2940810","The First National Bank of Sterling City","Sterling City","TX","76951","9/30/2018","11/14/2018","N","602 4th St","STERLING CITY BANCSHARES, INC.","3","0","0","7","1","Sterling","","","8/2/1910","1/1/1934","6/2/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.thefnbsc.com","480","219","","219","0","0","0","4","215","0","0","0","0","","0","","","64","","176","0","104","72","","21","0","0","0","0","0","0","225","145","","145","0","0","0","0","145","0","0","0","0","","0","","","80","","0","0","0","0","","0","0","0","0","0","0","0","146","68","","68","0","0","0","0","68","0","0","0","0","","0","","","0","","78","0","34","44","","0","0","0","0","0","0","0"
"4199","12218","319458","1142288","The First National Bank of Stigler","Stigler","OK","74462","9/30/2018","11/14/2018","N","300 East Main Street","STIGLER BANCORPORATION, INC.","1","0","0","2","1","Haskell","","","4/19/1904","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.fnbstigler.com","879","860","","860","0","0","0","0","860","0","0","0","0","","0","","","0","","0","0","0","0","","19","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","261","92","","92","0","0","0","0","92","0","0","0","0","","0","","","167","","0","0","0","0","","2","0","0","0","0","0","0"
"2526","11912","115100","3431007","The First National Bank of Suffield","Suffield","CT","6078","9/30/2018","11/14/2018","N","30 Bridge Street","FIRST SUFFIELD FINANCIAL, INC.","4","0","0","4","0","Hartford","25540","Hartford-West Hartford-East Hartford, CT","6/1/1864","1/1/1934","3/1/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","http://WWW.FNBANKSUFFIELD.COM","1990","1990","","1990","0","0","0","0","1387","0","603","603","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","413","330","","330","0","0","0","0","330","0","0","0","0","","0","","","83","","0","0","0","0","","0","0","0","0","0","0","0","4388","4214","","4214","242","0","242","0","1019","0","2953","2953","0","","0","","","174","","0","0","0","0","","0","0","0","0","0","0","0"
"6706","0","553926","4226693","The First National Bank of Sycamore","Sycamore","OH","44882","9/30/2018","11/14/2018","N","141 S Sycamore Ave","FNB BANCSHARES, INC.","4","0","0","8","0","Wyandot","","","7/1/1919","1/1/1934","6/2/2010","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fnbsycamore.com","232","182","","182","0","0","0","0","182","0","0","0","0","","0","","","13","","37","0","27","10","","0","0","0","0","0","0","0","1095","1095","","1095","0","0","0","1082","13","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"4779","10633","543459","4442699","The First National Bank of Syracuse","Syracuse","KS","67878","9/30/2018","11/14/2018","N","111 South Main Street","LEGACY FINANCIAL, INC.","5","0","0","2","0","Hamilton","","","2/10/1906","1/1/1934","7/15/2016","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.fnb-windmill.com","3630","869","","869","0","0","0","0","458","0","411","411","0","","0","","","2648","","95","0","85","10","","18","0","0","18","0","0","0","667","576","","576","0","0","0","576","0","0","0","0","0","","0","","","0","","0","0","0","0","","91","0","0","91","0","0","0","1241","151","","151","0","0","0","0","3","0","148","148","0","","0","","","0","","0","0","0","0","","1090","0","0","1090","0","0","0"
"5546","0","467265","1830473","The First National Bank of Tahoka","Tahoka","TX","79373","9/30/2018","11/14/2018","N","1601 South 1st Street","TAHOKA FIRST BANCORP, INC.","1","0","0","2","1","Lynn","31180","Lubbock, TX","1/1/1907","1/1/1934","1/12/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.fnbtahoka.com","142","0","","0","0","0","0","0","0","0","0","0","0","","0","","","122","","20","0","20","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","588","418","","418","0","0","0","329","89","0","0","0","0","","0","","","0","","49","0","49","0","","121","0","0","0","0","0","0"
"5557","0","193162","0","The First National Bank of Tom Bean","Tom Bean","TX","75489","9/30/2018","11/14/2018","N","109 S Britton St","","4","0","1","4","1","Grayson","43300","Sherman-Denison, TX","9/22/1906","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","WWW.FNBTB.COM","1818","1216","","1216","184","184","0","0","1032","0","0","0","0","","0","","","452","","140","0","45","95","","10","0","0","0","0","0","0","1246","946","","946","0","0","0","0","946","0","0","0","0","","0","","","300","","0","0","0","0","","0","0","0","0","0","0","0","374","146","","146","0","0","0","0","146","0","0","0","0","","0","","","168","","60","0","19","41","","0","0","0","0","0","0","0"
"5558","12165","419460","5085972","The First National Bank of Trenton","Trenton","TX","75490","9/30/2018","11/14/2018","N","106 Hamilton Square","CAPTEX BANCSHARES, INC.","5","0","0","8","0","Fannin","","","1/1/1901","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.fnbtrenton.bank","386","383","","383","0","0","0","0","383","0","0","0","0","","0","","","0","","0","0","0","0","","3","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","569","569","","569","0","0","0","0","569","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","236","0"
"5559","0","479567","0","The First National Bank of Trinity","Trinity","TX","75862","9/30/2018","11/14/2018","N","105 South Robb Street","","2","0","0","8","1","Trinity","","","9/11/1911","1/1/1934","6/2/2010","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.fnbtrinity.com","271","42","","42","0","0","0","0","42","0","0","0","0","","0","","","66","","163","0","126","37","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","65","31","","31","0","0","0","0","0","0","31","31","0","","0","","","0","","34","0","1","33","","0","0","0","0","0","0","0"
"5076","11326","292850","1128321","The First National Bank of Wakefield","Wakefield","MI","49968","9/30/2018","11/14/2018","N","401 Sunday Lake Street","WAKEFIELD BANCORPORATION, INC.","2","0","0","8","1","Gogebic","","","1/1/1910","1/1/1934","4/22/2013","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://www.fnbwakefieldmi.com/","509","351","","351","0","0","0","0","331","0","20","0","20","","0","","","0","","158","0","104","54","","0","0","0","0","0","0","0","17","11","","11","0","0","0","0","11","0","0","0","0","","0","","","0","","6","0","6","0","","0","0","0","0","0","0","0","497","456","","456","0","0","0","0","149","0","307","0","307","","0","","","0","","41","0","41","0","","0","0","0","0","0","0","0"
"5270","11110","837354","1122534","The First National Bank of Waseca","Waseca","MN","56093","9/30/2018","11/14/2018","N","101 North State Street","FRANKSON INVESTMENT CORPORATION","3","0","0","4","1","Waseca","","","12/18/1902","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","fnbwaseca.com","248","221","","221","0","0","0","0","166","0","55","0","55","","0","","","24","","3","0","3","0","","0","0","0","0","0","0","0","100","100","","100","0","0","0","0","100","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","511","511","","511","0","0","0","0","0","0","511","511","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"6725","0","263627","3015612","The First National Bank of Waverly","Waverly","OH","45690","9/30/2018","11/14/2018","N","107 North Market","CENTRAL OHIO BANCORP","5","0","0","4","0","Pike","","","1/1/1901","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thefirstnational.com","778","646","","646","0","0","0","0","505","0","141","141","0","","0","","","59","","42","0","6","36","","31","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2518","2418","","2418","10","0","10","0","872","0","1536","1536","0","","0","","","89","","11","0","4","7","","0","0","0","0","0","0","0"
