cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"58148","0","3407084","0","LCA Bank Corporation","Park City","UT","84060","9/30/2018","11/14/2018","NM","1375 Deer Valley Drive, # 21","","1","0","0","8","0","Summit","","","1/26/2006","1/26/2006","9/30/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","","158990","3870","162860","0","162860","151","151","0","0","0","0","151","0","0","","0","3665","","0","0","0","0","0","159044","","0","0","159044","0","0","","0","0","0","0","2091",""
"6623","0","785923","2759900","LCNB National Bank","Lebanon","OH","45036","9/30/2018","11/14/2018","N","2 N. Broadway St","LCNB CORP.","36","0","0","4","0","Warren","17140","Cincinnati, OH-KY-IN","5/10/1877","1/1/1934","5/31/2018","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","0","www.lcnb.com","1158309","4016","1162325","0","1162325","1052859","1052859","48031","490099","184797","305302","126843","348323","39563","","13297","78055","0","17617","0","170","11510","5937","498","","0","498","0","0","0","0","10308","9395","5160","42871","4016",""
"12259","12563","1015252","2148586","Lea County State Bank","Hobbs","NM","88241","9/30/2018","11/14/2018","SM","1017 North Turner","LEA COUNTY BANCSHARES, INC.","3","0","0","7","1","Lea","","","1/1/1928","1/1/1934","9/14/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.onlinelcsb.com","97682","1302","98984","70","99054","23621","23621","1424","18871","18871","0","0","2274","1052","","2360","52111","","19054","407","53","135","18459","1908","","1780","9","119","0","0","","593","593","1411","13","1302",""
"8283","15390","893855","2963501","Lead Bank","Garden City","MO","64747","9/30/2018","11/14/2018","NM","D And 3rd Streets","LEAD FINANCIAL GROUP, INC.","3","0","0","4","1","Cass","28140","Kansas City, MO-KS","1/12/1928","1/1/1934","11/21/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.lead.bank","232133","2523","234656","0","234656","176538","176538","44703","80231","26072","54159","4131","40205","7268","","2098","31509","","24399","546","0","395","23458","111","","0","111","0","0","0","","1121","958","22382","22321","2523",""
"57134","0","3109146","3439236","Leader Bank, National Association","Arlington","MA","2476","9/30/2018","11/14/2018","N","141 Massachusetts Avenue","LEADER BANCORP, INC","7","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","5/8/2002","5/8/2002","7/6/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.leaderbank.com","1233457","9561","1243018","0","1243018","1206962","1206962","34860","354671","77893","276778","167069","650362","0","","0","35008","0","326","0","3","39","284","722","","0","722","0","0","0","0","5672","4706","23521","11339","9663",""
"33418","10057","1863097","3625123","Ledyard National Bank","Norwich","VT","5055","9/30/2018","11/14/2018","N","320 Main Street","LEDYARD FINANCIAL GROUP, INC.","10","0","1","4","0","Windsor","","","5/22/1991","5/22/1991","7/30/2008","Stock","0","1","OCC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.ledyardbank.com","306984","5208","312192","13","312205","260864","260864","2520","116436","58503","57933","11932","129797","179","","0","37840","0","13478","0","11401","6","2071","22","","0","22","0","0","0","0","1244","567","1074","1446","4060",""
"33645","7811","790703","1985131","Lee Bank","Lee","MA","1238","9/30/2018","11/14/2018","SB","75 Park Street","BERKSHIRE FINANCIAL SERVICES, INC.","5","0","0","4","0","Berkshire","38340","Pittsfield, MA","7/1/1992","7/1/1992","7/9/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.leebank.com","310438","3153","313591","0","313591","294230","294230","12489","84487","62733","21754","10793","186461","0","","0","18772","","589","0","117","282","190","0","","0","0","0","0","0","","3104","1084","5870","6619","3153",""
"11582","13526","661223","0","Lee Bank and Trust Company","Pennington Gap","VA","24277","9/30/2018","11/14/2018","NM","41371 West Morgan Avenue","","4","0","0","4","0","Lee","","","8/22/1932","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.lbtc.com","112569","1881","114450","0","114450","83622","83622","3246","24796","6489","18307","14942","38271","2367","","2153","22093","","6189","0","0","2070","4119","393","","114","279","0","0","0","","0","0","1180","2066","1261",""
"5819","11539","625140","1143810","Lee County Bank","Fort Madison","IA","52627","9/30/2018","11/14/2018","SM","801 Avenue F","LEE CAPITAL CORP.","3","0","0","8","1","Lee","","","9/12/1888","1/1/1934","7/20/2018","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.leecountybank.com","147973","1763","149736","0","149736","118274","118274","2200","21553","21360","193","1417","80546","12558","","8889","15328","","6539","72","65","3661","2741","706","","0","706","0","0","0","","0","0","1530","670","1498",""
"17676","0","785950","1416448","Legacy Bank","Colwich","KS","67030","9/30/2018","11/14/2018","NM","123 East Chicago","COLWICH FINANCIAL CORPORATION","8","0","0","4","0","Sedgwick","48620","Wichita, KS","2/22/1886","10/4/1956","9/10/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.legacy.bank","325422","3681","329103","0","329103","269247","269247","38022","110463","47567","62896","2481","102146","16135","","16572","39444","","2855","0","8","1245","1602","985","","518","4","463","0","0","","7314","7314","18937","19085","3681",""
"4042","14537","320052","1054091","Legacy Bank","Hinton","OK","73047","9/30/2018","11/14/2018","NM","101 West Main","MIDSTATE BANCORP, INC.","11","0","0","4","1","Caddo","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.legacybank.com","326368","4979","331347","0","331347","274784","274784","34642","162457","84239","78218","7499","53101","17085","","9763","42974","0","3394","0","0","1085","2309","432","","378","54","0","0","0","0","20","20","7702","26940","4210",""
"12699","9268","478252","0","Legacy Bank","Wiley","CO","81092","9/30/2018","11/14/2018","NM","220 Main Street","","9","0","0","4","1","Prowers","","","5/25/1907","1/1/1934","10/2/2009","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.elegacybank.com","217535","3203","220738","453","221191","165929","165929","20059","84198","41579","42619","6462","32305","22905","","16376","35247","","2033","0","83","517","1433","1607","","1441","166","0","0","0","","3358","2608","5201","14858","3227",""
"15414","0","767040","1202388","Legacy Bank","Altoona","IA","50009","9/30/2018","11/14/2018","NM","502 8th Street, S.W.","F. S. BANCOR, INC.","4","0","0","4","1","Polk","19780","Des Moines-West Des Moines, IA","1/1/1904","8/20/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.banklegacy.com","80160","1105","81265","0","81265","54568","54568","7744","12990","9589","3401","0","28050","5784","","3594","19564","","3538","0","0","1801","1737","0","","0","0","0","0","0","","131","131","4424","3320","1011",""
"22319","0","397755","1095469","Legacy Bank & Trust Company","Rogersville","MO","65742","9/30/2018","11/14/2018","SM","175 Johnstown Drive","CENTURY BANCSHARES, INC.","7","0","0","2","0","Webster","44180","Springfield, MO","10/17/1907","8/17/1976","2/17/2018","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.legacybankandtrust.com","209982","2782","212764","0","212764","169652","169652","17841","34278","26810","7468","4167","65736","47630","","6126","29014","","7844","0","0","3321","4523","128","","0","128","0","0","0","","431","168","8755","9086","2453",""
"58247","0","3444539","0","Legacy Bank of Florida","Boca Raton","FL","33431","9/30/2018","11/14/2018","NM","2300 Glades Rd, # 120/140 W","","5","0","0","4","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","5/15/2006","5/15/2006","5/15/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.legacybankfl.com","335979","2564","338543","0","338543","289059","289059","27119","211364","34670","176694","15911","34665","0","","0","40142","","368","0","0","34","334","8974","","0","8974","0","0","0","","0","0","0","27119","2564",""
"57953","0","3306280","5070192","Legacy National Bank","Springdale","AR","72762","9/30/2018","11/14/2018","N","4055 West Sunset","LEGACY BANCSHARES, INC.","5","0","0","4","0","Washington","22220","Fayetteville-Springdale-Rogers, AR-MO","3/28/2005","3/28/2005","10/23/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.legacyar.com","411597","6969","418566","0","418566","368314","368314","49879","135918","54962","80956","11268","87295","83954","","1208","43641","","5403","0","355","1659","3389","0","","0","0","0","0","171","","2826","2826","21234","28645","5217",""
"57882","0","3340903","0","Legacy State Bank","Loganville","GA","30052","9/30/2018","11/14/2018","NM","3825 Harrison Road","","1","0","0","4","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","3/15/2005","3/15/2005","11/7/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.legacystatebank.com","73951","906","74857","131","74988","69259","69259","5649","49190","25850","23340","422","13571","427","","0","5081","","200","0","58","4","138","448","","0","448","0","0","0","","0","0","1880","3769","906",""
"58006","17993","878898","4191465","LegacyTexas Bank","Plano","TX","75024","9/30/2018","11/14/2018","SM","5851 Legacy Circle","LEGACYTEXAS FINANCIAL GROUP, INC.","44","0","0","4","0","Collin","19100","Dallas-Fort Worth-Arlington, TX","1/1/2006","1/1/2006","6/22/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.legacytexas.com","7784233","66354","7850587","0","7850587","4644490","4644490","278219","1917707","417086","1500621","1073391","1359289","15884","","4256","1901602","0","42259","0","4620","17946","19693","1257980","","76","1256268","1636","0","27995","0","947","144","183017","95202","67145",""
"10886","10062","635840","1491481","Legence Bank","Eldorado","IL","62930","9/30/2018","11/14/2018","NM","946 Fourth Street","FIRST ELDORADO BANCSHARES, INC.","15","0","1","2","1","Saline","","","1/1/1906","1/1/1934","8/19/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.legencebank.com","288465","2416","290881","0","290881","183329","183329","9470","73629","28347","45282","2745","29302","68183","","24293","65665","","15891","0","0","378","15513","1703","","1031","88","584","0","0","","2731","2658","3682","5788","2416",""
"3108","16061","100357","1416578","Legend Bank, N.A.","Bowie","TX","76230","9/30/2018","11/14/2018","N","101 West Tarrant","LEGEND BANCORP, INC.","11","0","0","2","1","Montague","","","3/1/1890","1/1/1934","6/22/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.legend-bank.com","439187","5312","444499","0","444499","286761","286761","31080","111642","53716","57926","13971","86864","43204","","78486","71058","","6830","0","0","2882","3948","1364","","792","572","0","0","0","","511","511","12584","18496","5312",""
"12616","15693","865151","1119271","Legends Bank","Linn","MO","65051","9/30/2018","11/14/2018","NM","200 East Main Street","LINN HOLDING COMPANY","10","0","0","4","0","Osage","27620","Jefferson City, MO","3/17/1913","1/1/1934","9/17/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.legendsbk.com","275128","2867","277995","0","277995","210504","210504","19294","57086","43453","13633","14032","85673","34419","","10699","18360","","32899","791","0","14317","17791","5533","","4306","275","952","0","0","","954","329","13761","5533","2867",""
"34936","16144","2745426","3100349","Legends Bank","Clarksville","TN","37040","9/30/2018","11/14/2018","NM","310 First Street","LEGENDS FINANCIAL HOLDINGS, INC.","8","0","0","4","0","Montgomery","17300","Clarksville, TN-KY","11/12/1998","11/12/1998","8/20/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.legendsbank.com","360072","3620","363692","294","363986","316231","316231","41924","205814","71308","134506","18411","49255","827","","593","41295","0","2517","0","264","202","2051","3350","","3350","0","0","0","0","0","126","13","16698","25226","3620",""
"10118","0","936640","1137172","Leighton State Bank","Pella","IA","50219","9/30/2018","11/14/2018","NM","900 Washington Street","LEIGHTON INVESTMENT COMPANY","3","0","0","2","1","Marion","","","7/14/1911","1/1/1934","5/23/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.leightonbank.com","132550","1889","134439","0","134439","87975","87975","2939","21762","15577","6185","1279","30013","31982","","22992","20450","","2397","0","68","1273","1056","625","","539","86","0","0","0","","7","7","1321","1618","1708",""
"12395","0","478533","1137453","Lena State Bank","Lena","IL","61048","9/30/2018","11/14/2018","NM","915 South Logan Street","FORESIGHT FINANCIAL GROUP, INC.","2","0","0","2","0","Stephenson","","","1/1/1867","1/1/1934","10/13/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.lenastatebank.com","55900","1349","57249","7","57256","34225","34225","1461","14397","7377","7020","3156","4956","10255","","5197","17426","","393","0","14","246","133","15","","0","15","0","0","0","","625","625","110","1351","874",""
"58604","0","3612525","3612543","Level One Bank","Farmington Hills","MI","48334","9/30/2018","11/14/2018","NM","32991 Hamilton Court","LEVEL ONE BANCORP, INC.","12","0","0","4","0","Oakland","19820","Detroit-Warren-Dearborn, MI","10/5/2007","10/5/2007","3/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","WWW.LEVELONEBANK.COM","1112501","11890","1124391","0","1124391","789814","789814","60128","492916","216919","275997","53983","182787","0","","0","333576","0","993","0","76","538","379","8","","0","8","0","0","9798","0","926","574","13010","47118","11920",""
