cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,scrdebt,scpt3les,scpt3t12,scpt1t3,scpt3t5,scpt5t15,scptov15,sco3yles,scoov3y,scnm3les,scnm3t12,scnm1t3,scnm3t5,scnm5t15,scnmov15,sc1les
"22993","0","427960","2081722","Twin River Bank","Lewiston","ID","83501","9/30/2018","11/14/2018","NM","1507 G Street","TWIN RIVER FINANCIAL CORP.","4","0","1","4","1","Nez Perce","30300","Lewiston, ID-WA","11/15/1979","11/15/1979","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","0","1","http://www.twinriver.bank","3538","0","0","0","0","0","0","0","0","0","2994","449","95","0","0","2994"
"35426","0","2888789","3395668","Two River Community Bank","Middletown","NJ","7748","9/30/2018","11/14/2018","NM","1250 Highway 35, South","TWO RIVER BANCORP","15","0","0","4","0","Monmouth","35620","New York-Newark-Jersey City, NY-NJ-PA","2/28/2000","2/28/2000","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","http://www.tworiverbank.com","82886","1924","320","1707","1245","7120","1718","1255","5244","17943","6307","7798","377","25220","4708","15842"
"34468","0","335355","2004749","Two Rivers Bank","Blair","NE","68008","9/30/2018","11/14/2018","NM","555 South 19th Street","ARLINGTON STATE BANC HOLDING COMPANY","2","0","0","2","1","Washington","36540","Omaha-Council Bluffs, NE-IA","2/3/1997","2/3/1997","11/12/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.2riversbank.com","39007","864","0","0","0","0","1802","1730","3201","3579","0","0","100","13132","14599","0"
"58013","0","3320781","1947102","Two Rivers Bank & Trust","Burlington","IA","52601","9/30/2018","11/14/2018","NM","222 North Main Street","TWO RIVERS FINANCIAL GROUP, INC.","11","0","0","4","0","Des Moines","","","5/2/2005","5/2/2005","6/4/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.tworivers.bank","113370","199","1611","0","0","9156","46806","0","0","138","1387","19851","19921","14301","0","1497"
"57369","0","3146150","0","U. S. Century Bank","Doral","FL","33172","9/30/2018","11/14/2018","NM","2301 Nw 87th Avenue","","12","0","0","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/28/2002","10/28/2002","5/11/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.uscentury.com","189345","0","1579","0","0","38449","13663","0","67959","9481","0","0","16781","20002","21431","0"
"6548","11523","504713","1119794","U.S. Bank National Association","Cincinnati","OH","45202","9/30/2018","11/14/2018","N","425 Walnut Street","U.S. BANCORP","3122","1","1","9","0","Hamilton","17140","Cincinnati, OH-KY-IN","7/13/1863","1/1/1934","6/20/2014","Stock","0","1","OCC","DIF","Chicago","WASHINGTON","Cincinnati","Cleveland","Central","Central","0","0","www.usbank.com","110021533","159235","83062","110203","45308","31709077","20068900","7079081","19727729","1685850","2247325","8008240","10674608","2473200","5949715","3552337"
"1693","0","423636","0","UBank","Jellico","TN","37762","9/30/2018","11/14/2018","NM","1075 Fifth Street","","1","0","0","4","1","Campbell","28940","Knoxville, TN","1/1/1918","1/1/1934","7/28/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.ubjonline.com","11804","42","266","18","120","2850","0","0","0","916","425","2012","1562","3593","0","926"
"57565","0","3212149","4795461","UBS Bank USA","Salt Lake City","UT","84111","9/30/2018","11/14/2018","NM","299 S. Main St., Suite 2275","UBS GROUP AG","1","0","0","6","0","Salt Lake","41620","Salt Lake City, UT","9/15/2003","9/15/2003","4/13/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.ubs.com/cefs/en/ubs-bank-usa/ubs-bank-usa.html","6134573","0","10","6396","13156","3247363","525197","0","0","149836","561153","1149763","239868","241831","0","711057"
"1167","0","85052","3272554","Uinta Bank","Mountain View","WY","82939","9/30/2018","11/14/2018","SM","695 Parkway Drive","UCSB FINANCIAL CORPORATION","2","0","0","4","0","Uinta","","","9/16/1919","1/1/1934","3/13/2007","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","Kansas City","Western","West","0","1","www.uintabank.com","110664","689","2594","139","384","3768","4317","12005","54283","505","2518","2264","1894","14786","10518","3026"
"15970","7954","301800","0","Ulster Savings Bank","Kingston","NY","12401","9/30/2018","11/14/2018","SB","180 Schwenk Drive","","14","0","0","4","0","Ulster","28740","Kingston, NY","4/13/1851","7/1/1943","6/27/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.ulstersavings.com","64782","0","3463","891","1355","20621","6834","0","20275","4362","25","5","0","6951","0","25"
"8867","0","225157","1127276","Ultima Bank Minnesota","Winger","MN","56592","9/30/2018","11/14/2018","NM","9 W Minnesota Ave","FINANCIAL SERVICES OF WINGER, INC.","4","0","0","2","1","Polk","24220","Grand Forks, ND-MN","1/1/1904","1/1/1934","3/19/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.ultimabank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8273","0","936855","1049828","UMB Bank, National Association","Kansas City","MO","64106","9/30/2018","11/14/2018","N","1010 Grand Boulevard","UMB FINANCIAL CORPORATION","106","0","1","4","0","Jackson","28140","Kansas City, MO-KS","8/28/1902","1/1/1934","5/31/2015","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","0","www.umb.com","7131745","582","346","9263","17838","1969232","81306","133758","1222254","204232","284624","570855","439344","2003359","194752","327539"
"17266","9866","143662","2747644","Umpqua Bank","Roseburg","OR","97470","9/30/2018","11/14/2018","NM","445 S.E. Main Street","UMPQUA HOLDINGS CORPORATION","277","0","1","4","0","Douglas","","","11/9/1953","11/9/1953","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","0","https://www.umpquabank.com/","2868067","1205","256","29636","2622","441096","454028","456948","1148143","701","21003","33096","34726","243611","996","21726"
"7631","11140","249416","1249945","UNB Bank","Mount Carmel","PA","17851","9/30/2018","11/14/2018","NM","Third And Oak Streets","UNB CORP","2","0","0","5","0","Northumberland","","","1/1/1906","1/1/1934","6/19/2015","Stock","0","1","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.unb.bank","23917","1034","1136","8047","3058","3239","1425","0","0","0","0","0","2975","2107","896","0"
"58407","0","3487947","4125086","UniBank","Lynnwood","WA","98036","9/30/2018","11/14/2018","NM","19315 Highway 99","U & I FINANCIAL CORP.","4","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","11/1/2006","11/1/2006","12/7/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://www.unibankusa.com","39525","51","1","0","0","0","0","0","0","13810","0","6035","0","15289","4339","1"
"90290","12555","709602","2465519","UniBank for Savings","Whitinsville","MA","1588","9/30/2018","11/14/2018","SB","49 Church Street","UFS BANCORP","14","0","0","6","0","Worcester","49340","Worcester, MA-CT","6/3/1870","9/10/1985","3/5/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.unibank.com","303464","0","0","5418","27110","43620","24221","15998","74116","25960","38479","11815","16281","20446","0","64439"
"10608","9661","975153","1119525","UNICO Bank","Mineral Point","MO","63660","9/30/2018","11/14/2018","NM","625 Veterans Drive","WASHCO BANCSHARES, INC.","14","0","1","4","1","Washington","","","1/1/1901","1/1/1934","10/13/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.unicobank.com","56944","0","0","0","0","3576","0","834","5527","115","6945","13381","16738","9577","251","7060"
"9463","13476","584724","1071502","Unified Bank","Martins Ferry","OH","43935","9/30/2018","11/14/2018","NM","201 South Fourth Street","UNITED BANCORP, INC.","19","0","0","4","0","Belmont","48540","Wheeling, WV-OH","1/1/1902","1/1/1934","10/10/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.unifiedbank.com","86465","0","0","0","0","0","0","0","0","0","2985","20660","20785","0","42035","2985"
"14158","8986","333203","1114940","Union Bank","Morrisville","VT","5661","9/30/2018","11/14/2018","NM","20 Lower Main Street","UNION BANKSHARES, INC.","19","0","1","4","0","Lamoille","","","1/1/1891","3/31/1934","6/21/2012","Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","http://www.unionbankvt.com","72118","0","0","0","0","2736","8582","13","21976","4725","1793","2436","4211","22957","2689","864"
"6088","11182","235231","1129542","Union Bank","Jamestown","TN","38556","9/30/2018","11/14/2018","NM","311 North Main Street","JAMESTOWN UNION BANCSHARES, INC.","3","0","0","8","0","Fentress","","","1/1/1904","1/1/1934","3/16/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.myunionbankjamestown.com","56277","2937","0","0","0","11194","3748","0","0","9112","0","1463","4653","15438","7732","0"
"34934","0","2744782","0","Union Bank","Greenville","NC","27858","9/30/2018","11/14/2018","NM","1011 Red Banks Road","","15","0","0","4","0","Pitt","24780","Greenville, NC","11/9/1998","11/9/1998","7/7/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","http://www.unionbanknc.com","133989","0","0","0","570","73271","0","0","0","8390","1374","8265","8756","33000","363","5634"
"14722","14358","390840","1250204","Union Bank","Lake Odessa","MI","48849","9/30/2018","11/14/2018","NM","933 4th Avenue","UNION FINANCIAL CORPORATION","9","0","0","2","0","Ionia","","","1/1/1934","9/4/1934","2/19/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.ubmich.com","15065","0","0","0","0","0","0","0","0","40","428","3934","5073","5590","0","468"
"34589","14594","693224","1971693","Union Bank & Trust","Richmond","VA","23219","9/30/2018","11/14/2018","SM","1051 E Cary St, Suite 1200","UNION BANKSHARES CORPORATION","147","0","1","4","0","Richmond City","40060","Richmond, VA","11/4/1997","11/4/1997","4/1/2018","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","www.bankatunion.com","2107211","50631","28417","3935","18020","139898","85231","133216","611101","52948","13797","64329","99100","352399","454189","31579"
"9179","14563","80431","2854092","Union Bank & Trust Company","Livingston","TN","38570","9/30/2018","11/14/2018","NM","201 East Main Street","OVERTON FINANCIAL SERVICES, INC.","2","0","0","8","1","Overton","","","1/1/1932","1/1/1934","2/12/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.myubtc.com","18359","0","0","0","0","2507","1008","1412","4208","0","0","0","320","8248","656","0"
"1753","12426","22048","1098880","Union Bank & Trust Company","Monticello","AR","71655","9/30/2018","11/14/2018","NM","102 West Mccloy","FIRST UNION FINANCIAL CORPORATION","4","0","0","4","1","Drew","","","4/1/1887","1/1/1934","5/6/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","www.unionbnk.com","36752","0","643","226","377","6653","1091","819","0","7515","747","1438","4643","4309","8291","747"
"15177","11613","68840","1209501","Union Bank & Trust Company","Evansville","WI","53536","9/30/2018","11/14/2018","SM","2 East Main Street","UNION BANCORP OF EVANSVILLE, INC.","5","0","0","2","0","Rock","27500","Janesville-Beloit, WI","1/1/1897","1/5/1934","7/18/2014","Stock","0","1","FED","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.ub-t.com","37174","151","959","0","1093","1557","0","0","432","5833","3631","7475","5101","9964","978","4439"
"13421","12558","450856","1053580","Union Bank and Trust Company","Lincoln","NE","68506","9/30/2018","11/14/2018","NM","3643 South 48th Street","FARMERS & MERCHANTS INVESTMENT, INC.","37","0","1","4","0","Lancaster","30700","Lincoln, NE","2/28/1917","1/1/1934","4/1/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.ubt.com","550996","6","0","105","232","10506","19160","1272","0","458724","25950","18016","14570","2455","0","25957"
"22242","0","689759","0","Union Bank and Trust Company","Minneapolis","MN","55414","9/30/2018","11/14/2018","NM","312 Central Avenue","","1","0","0","7","0","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","3/15/1976","3/15/1976","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","WWW.UBTMN.COM","37811","0","0","0","0","6553","0","0","0","499","4837","13192","12260","470","0","5336"
"13580","12812","506052","4465559","Union Bank of Blair","Blair","WI","54616","9/30/2018","11/14/2018","NM","123 Urberg Street","LAKE SHORE III CORPORATION","1","0","0","4","0","Trempealeau","","","10/7/1899","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.unionbankofblair.com","11198","0","0","0","0","0","0","0","0","660","1071","95","838","7544","990","1731"
"16620","12220","667029","2687580","Union Bank, Inc.","Middlebourne","WV","26149","9/30/2018","11/14/2018","NM","103 Dodd Street","HOMETOWN BANCSHARES, INC.","8","0","0","8","1","Tyler","","","7/5/1947","7/5/1947","10/13/2016","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Cleveland","Northeastern","Northeast","0","1","hometownbanc.com","106109","3466","934","207","196","11554","13294","9659","26797","3330","27","954","3347","31365","979","527"
"29967","4441","725376","0","Union Building and Loan Savings Bank","West Bridgewater","PA","15009","9/30/2018","11/14/2018","SB","303 Leopard Lane","","1","0","0","5","0","Beaver","38300","Pittsburgh, PA","1/1/1893","1/3/1978","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35257","16137","2939663","0","Union Community Bank","Mount Joy","PA","17552","9/30/2018","11/14/2018","SB","101 East Main Street","","15","0","0","4","0","Lancaster","29540","Lancaster, PA","9/12/2000","9/12/2000","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.unioncommunitybank.com","80525","0","0","409","2537","33311","2190","0","4115","0","0","3676","10859","21164","2264","0"
"12013","0","373601","0","Union County Savings Bank","Elizabeth","NJ","7207","9/30/2018","11/14/2018","SB","320 North Broad Street","","4","0","0","9","0","Union","35620","New York-Newark-Jersey City, NY-NJ-PA","10/1/1883","1/1/1934","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","0","","1351320","0","0","4","115","806","16391","0","0","1497","5000","14011","19760","1293736","0","5497"
"27767","244","656779","0","Union Federal Savings and Loan Association","Kewanee","IL","61443","9/30/2018","11/14/2018","SA","104 North Tremont Street","","6","0","1","8","0","Henry","19340","Davenport-Moline-Rock Island, IA-IL","1/1/1890","5/29/1936","1/1/2016","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.myunionfederal.com","19163","0","0","1","0","0","0","20","0","0","0","7298","2845","8999","0","0"
"5325","0","68448","2486813","Union National Bank & Trust Company","Sparta","WI","54656","9/30/2018","11/14/2018","N","124 West Oak Street","RIVER HOLDING COMPANY","2","0","0","4","0","Monroe","","","1/1/1934","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.unbsparta.com","17897","0","0","0","0","0","0","154","726","200","841","5905","4837","5234","0","1047"
"3661","0","963730","1205268","Union National Bank and Trust Company of Elgin","Elgin","IL","60120","9/30/2018","11/14/2018","N","101 East Chicago Street","ELGIN BANCSHARES, INC.","2","0","0","4","0","Kane","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/21/1904","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.unbelgin.com","4690","0","0","0","0","0","0","0","0","0","4690","0","0","0","0","4690"
"29933","4369","677970","0","Union Savings and Loan Association","Connersville","IN","47331","9/30/2018","11/14/2018","SA","730 Central Avenue","","3","0","0","6","0","Fayette","","","8/1/1937","12/4/1937","7/21/2011","Non-Stock","0","1","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.uslabank.com","784","0","0","1","2","526","0","0","0","0","0","0","0","255","0","0"
"29121","2946","817477","2887296","Union Savings Bank","Freeport","IL","61032","9/30/2018","11/14/2018","SB","223 West Stephenson Street","UNION BANCSHARES, MHC","5","0","0","8","0","Stephenson","","","1/1/1883","4/4/1941","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.unionsavingsbank.com","24595","0","0","0","0","0","0","0","0","0","0","1966","8589","14040","0","0"
"18190","7397","443205","0","Union Savings Bank","Danbury","CT","6810","9/30/2018","11/14/2018","SB","226 Main Street","","26","0","0","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","7/1/1866","7/1/1960","1/1/2015","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Hartford","New York","Northeastern","Northeast","0","0","https://www.unionsavings.com","256349","466","10363","3571","37383","24478","26927","0","0","19375","42568","48354","11508","24722","6634","61984"
"32296","8109","911973","0","Union Savings Bank","Cincinnati","OH","45249","9/30/2018","11/14/2018","SA","8534 East Kemper Road","","34","0","1","5","1","Hamilton","17140","Cincinnati, OH-KY-IN","3/1/1904","3/26/1985","4/8/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","0","www.unionsavings-bank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16788","12641","206950","1055838","Union State Bank","Uniontown","KS","66779","9/30/2018","11/14/2018","NM","204 Sherman St","UNION STATE BANCSHARES, INC.","2","0","0","2","1","Bourbon","","","8/1/1901","4/22/1949","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","www.unionstbank.com","6462","16","917","0","0","3","0","0","0","1441","388","0","863","2834","0","896"
"15098","0","866251","0","Union State Bank","Olsburg","KS","66520","9/30/2018","11/14/2018","NM","204 E Hwy 16","","2","0","0","2","1","Pottawatomie","31740","Manhattan, KS","11/1/1910","4/24/1935","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","6858","0","0","0","0","0","0","0","0","0","0","1161","2453","2728","516","0"
"5602","0","467733","1085358","Union State Bank","Pell City","AL","35125","9/30/2018","11/14/2018","NM","15 20th Street North","UNION BANCSHARES, INC.","13","0","1","4","0","Saint Clair","13820","Birmingham-Hoover, AL","1/1/1903","1/1/1934","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.unionstate.net","60043","0","0","0","178","17171","355","3241","13801","593","961","5331","5314","13098","0","1062"
"8499","0","746942","3640407","Union State Bank","Greenfield","IA","50849","9/30/2018","11/14/2018","NM","214 South First Street","GREENFIELD BANCORPORATION, LTD","2","0","0","2","1","Adair","","","1/6/1890","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.usbgfd.com","8019","0","0","0","0","0","0","0","0","0","1778","1877","902","1908","1554","1778"
"15908","0","865759","3834831","Union State Bank","Clay Center","KS","67432","9/30/2018","11/14/2018","SM","701 5th Street","UNION STATE BANC HOLDING CORPORATION","2","0","0","2","0","Clay","","","6/1/1901","8/13/1942","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.usbcc.com","71443","15","0","0","803","19219","3934","3711","28979","24","1447","2100","2777","8434","0","1447"
"14982","13345","148340","1204252","Union State Bank","Winterset","IA","50273","9/30/2018","11/14/2018","NM","611 West Highway 92","MADISON HOLDING COMPANY","3","0","0","8","1","Madison","19780","Des Moines-West Des Moines, IA","1/2/1935","1/11/1935","1/14/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","WWW.USBIOWA.COM","15752","0","0","0","0","113","0","0","0","752","4418","6934","2540","995","0","5171"
"11886","12857","452850","1917600","Union State Bank","Florence","TX","76527","9/30/2018","11/14/2018","NM","100 East Main","HENDERSON CITIZENS BANCSHARES, INC.","9","0","0","4","0","Williamson","12420","Austin-Round Rock, TX","2/28/1928","1/1/1934","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.usbanktexas.com","131493","0","0","0","0","26838","26958","0","0","20711","200","6814","13545","25591","10836","200"
