cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,IDdepsam,IDdepsmb,DEPSMRA,DEPSMRN,NTRCDSMJ,IDdeplam,IDdeplgb,DEPLGRA,DEPLGRN,TRNNIA,TRNNIN,NTRTMLGJ
"17639","13449","1155","1247231","First State Bank & Trust Company","Fremont","NE","68025","9/30/2018","11/14/2018","NM","1005 East 23rd Street","FIRST STATE FREMONT, INC.","4","0","0","4","1","Dodge","","","7/30/1956","7/30/1956","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","www.fsbtfremont.bank","156365","12673","9071","464","45818","50897","95","1036","2","","","8649"
"14974","13697","605656","1059340","First State Bank and Trust","Tonganoxie","KS","66086","9/30/2018","11/14/2018","NM","400 Bury Street","TONGANOXIE BANKSHARES, INC.","8","0","0","4","0","Leavenworth","28140","Kansas City, MO-KS","12/22/1934","1/8/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.firststateks.com","179025","20546","22889","642","44048","52286","89","439","1","","","2814"
"10159","13379","144856","2387152","First State Bank and Trust","Bayport","MN","55003","9/30/2018","11/14/2018","NM","950 North Highway 95","UNIVERSAL FINANCIAL SERVICES, INC.","7","0","1","4","1","Washington","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1914","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","https://www.fsbt.com","131661","11662","6542","387","23681","70985","117","1062","3","","","10264"
"11559","0","1012251","2904960","First State Bank and Trust Company","Carthage","TX","75633","9/30/2018","11/14/2018","NM","110 West Panola Street","MURPHY-PAYNE INVESTMENTS, LTD.","1","0","0","5","0","Panola","","","2/27/1902","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.fsbcarthage.com","159063","11202","12580","513","52254","182992","172","2376","7","","","75653"
"14185","9956","489548","4101428","First State Bank and Trust Company, Inc.","Caruthersville","MO","63830","9/30/2018","11/14/2018","SM","100 West Third Street","FIRST STATE BANCORP, INC. COMBINED BENEFIT RETIREMENT PLAN","5","0","0","2","1","Pemiscot","","","4/2/1934","4/2/1934","10/26/2018","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","http://www.fsbtrust.com","189733","13524","13218","496","88061","88278","138","2013","6","","","15093"
"5999","12807","325459","1058101","First State Bank in Temple","Temple","OK","73568","9/30/2018","11/14/2018","SM","111 South Commercial","FIRST TEMPLE CORPORATION","1","0","0","2","0","Cotton","30020","Lawton, OK","6/1/1919","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fstbank.com","13554","924","0","0","5877","4636","10","0","0","","","1984"
"10162","12780","60554","1128899","First State Bank Minnesota","Le Roy","MN","55951","9/30/2018","11/14/2018","NM","102 W. Main Street","FIRST LEROY BANCORPORATION, INC.","2","0","0","2","1","Mower","","","6/1/1893","1/4/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fsbminnesota.com","40798","3537","3240","117","2540","15035","27","0","0","","","0"
"13868","13872","499453","1056581","First State Bank Nebraska","Lincoln","NE","68516","9/30/2018","11/14/2018","SM","2701 Grainger Parkway","FIRST STATE HOLDING CO.","15","0","0","2","1","Lancaster","30700","Lincoln, NE","12/12/1912","2/10/1934","11/28/2016","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","http://www.1fsb.com","287931","18812","14003","787","108481","112337","185","2502","1","","","23639"
"8196","0","299251","1449512","First State Bank of Ashby","Ashby","MN","56309","9/30/2018","11/14/2018","NM","110 Main Street","VIKING FINANCIAL CORPORATION","1","0","0","2","1","Grant","","","7/1/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.fsbashby.com","23166","2452","2555","107","10582","4642","6","375","1","","","375"
"16895","0","88352","3069482","First State Bank of Bedias","Bedias","TX","77831","9/30/2018","11/14/2018","NM","Main And Highway 90","BEDIAS FINANCIAL CORPORATION","2","0","0","2","1","Grimes","","","8/28/1907","3/24/1950","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.bediasbank.com","103013","5429","4051","241","52752","24170","66","418","1","","","5280"
"10871","14660","601041","3122837","First State Bank of Beecher City","Beecher City","IL","62414","9/30/2018","11/14/2018","NM","101 South Charles Street","TRI-COUNTY BANCSHARES, INC","1","0","0","4","1","Effingham","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fsbbc.com","44039","4565","3305","153","17018","9243","15","254","1","","","254"
"11904","0","31657","0","First State Bank of Ben Wheeler, Texas","Ben Wheeler","TX","75754","9/30/2018","11/14/2018","NM","14269 State Highway 64","","4","0","0","5","1","Van Zandt","","","2/17/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.fsbbenwheeler.com","87551","5998","4281","139","35468","33421","67","877","3","","","16835"
"10991","9196","364850","1990087","First State Bank of Bigfork","Bigfork","MN","56628","9/30/2018","11/14/2018","NM","400 Main Avenue","BIGFORK BANCSHARES, INC.","2","0","0","8","0","Itasca","","","8/12/1912","1/1/1934","1/1/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://fsbbigfork.com","43407","5001","4745","223","10807","15181","30","361","1","","","3744"
"15496","14097","5135","1139840","First State Bank of Blakely","Blakely","GA","39823","9/30/2018","11/14/2018","NM","2213 South Main Street","FIRST STATE BANCSHARES OF BLAKELY, INC.","7","0","0","2","0","Early","","","1/1/1903","1/1/1934","5/23/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.fsbanks.com","224909","16127","14066","787","187711","164249","189","3193","11","","","28938"
"22034","15616","453839","2310217","First State Bank of Bloomington","Bloomington","IL","61704","9/30/2018","11/14/2018","NM","204 North Prospect Road","FIRST STATE BANCORP OF MONTICELLO, INC. EMPLOYEE STOCK OWNERSHIP PLAN","4","0","0","4","1","Mclean","14010","Bloomington, IL","6/9/1975","6/9/1975","3/24/2015","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.fsbblm.com","76321","6749","1740","67","9423","30219","44","338","1","","","4675"
"11181","0","229454","3306561","First State Bank of Brownsboro","Brownsboro","TX","75756","9/30/2018","11/14/2018","NM","14225 State Hwy 31 E","BROWNSBORO BANCSHARES, INC.","3","0","0","8","1","Henderson","","","2/17/1917","1/1/1934","3/24/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.fsbbrownsboro.com","60315","5023","3714","125","18350","26765","44","0","0","","","6217"
"11557","0","303653","0","First State Bank of Burnet","Burnet","TX","78611","9/30/2018","11/14/2018","NM","136 East Washington Street","","3","0","0","7","1","Burnet","","","10/24/1908","1/1/1934","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.fsbburnet.com","143187","8048","3362","129","33748","70990","117","0","0","","","4744"
"10799","13443","698546","1427387","First State Bank of Campbell Hill","Campbell Hill","IL","62916","9/30/2018","11/14/2018","NM","114 West Front Street","CAMPBELL HILL BANCSHARES, INC.","3","0","0","8","0","Jackson","16060","Carbondale-Marion, IL","1/1/1921","1/1/1934","4/29/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.fsbch.com","68746","6856","11304","231","17753","17174","27","4068","12","","","2757"
"15471","0","918655","1143922","First State Bank of Cando","Cando","ND","58324","9/30/2018","11/14/2018","NM","415 Main Street","CANDO HOLDING COMPANY, INC.","3","0","0","2","1","Towner","","","1/1/1888","1/1/1937","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","https://www.fsbcando.com","37601","2195","867","78","14958","10917","24","0","0","","","987"
"484","0","99255","0","First State Bank of Claremont","Groton","SD","57445","9/30/2018","11/14/2018","NM","7 East Highway 12","","4","0","0","2","1","Brown","","","1/1/1903","1/1/1934","7/1/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://fsbclaremont.com","34285","3127","411","50","7390","13224","24","0","0","","","0"
"10559","0","403357","2238544","First State Bank of Clearbrook","Clearbrook","MN","56634","9/30/2018","11/14/2018","NM","123 Main Street South","BORDER BANCSHARES, INC.","1","0","0","2","1","Clearwater","","","1/1/1910","1/1/1934","10/14/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","WWW.FSBCLEARBROOK.COM","27271","2898","1619","150","6037","11394","20","348","1","","","517"
"4440","0","805447","1133615","First State Bank of Colfax","Colfax","IA","50054","9/30/2018","11/14/2018","NM","100 North Walnut Street","DENTEL BANCORPORATION","1","0","0","2","1","Jasper","","","1/1/1933","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fsbankcolfax.com","35051","2885","4337","218","11810","7941","16","0","0","","","0"
"12373","0","277053","5147115","First State Bank of Colorado","Hotchkiss","CO","81419","9/30/2018","11/14/2018","SM","102 East Bridge Street","TIG BANCORP, INC.","7","0","0","4","0","Delta","","","7/19/1930","1/1/1934","5/11/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.firststatebank-co.com","145547","11651","8530","317","27263","54186","95","310","1","","","4378"
"12893","10423","654047","0","First State Bank of Decatur","Decatur","MI","49045","9/30/2018","11/14/2018","NM","124 Phelps Street","","1","0","0","8","0","Van Buren","28020","Kalamazoo-Portage, MI","1/1/1870","1/2/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","www.fsbdecatur.com","27047","2140","3776","135","9834","10041","19","749","2","","","1849"
"23815","0","504535","2115449","First State Bank of DeKalb County","Fort Payne","AL","35967","9/30/2018","11/14/2018","NM","2407 Gault Avenue North","FIRST STATE BANCSHARES OF DEKALB COUNTY, INC.","5","0","0","8","0","De Kalb","","","5/19/1982","5/19/1982","7/1/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.fsbal.com","93947","8563","7258","557","26576","56388","78","819","2","","","15480"
"21805","11699","519146","2032724","First State Bank of DeQueen","De Queen","AR","71832","9/30/2018","11/14/2018","SM","402 West Collin Raye Drive","FIRST STATE BANCSHARES, INC.","6","0","0","2","1","Sevier","","","11/1/1974","11/1/1974","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Shreveport","St. louis","Southern","Western","0","1","www.firststatebankdequeen.com","137717","7796","5335","213","87876","69732","52","548","1","","","7423"
"11669","0","980438","1207981","First State Bank of Forrest","Forrest","IL","61741","9/30/2018","11/14/2018","NM","133 East Krack Street","FORREST BANCSHARES, INC.","6","0","0","8","1","Livingston","","","1/1/1914","1/1/1934","1/1/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://wwwfsbforrest.com","137454","8017","5615","297","80994","26920","53","252","1","","","4867"
"8317","0","597658","1247017","First State Bank of Forsyth","Forsyth","MT","59327","9/30/2018","11/14/2018","NM","880 Main Street","FORSYTH BANCSHARES, INC.","1","0","0","2","0","Rosebud","","","1/1/1917","1/1/1934","7/28/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.firststatebankforsyth.com","60580","3917","3918","202","30284","37183","50","609","2","","","9618"
"9349","0","943152","0","First State Bank of Fountain","Fountain","MN","55935","9/30/2018","11/14/2018","NM","101 Main Street","","1","0","0","2","0","Fillmore","40340","Rochester, MN","1/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.fsbfountain.com","24433","2054","1036","113","8951","2453","6","0","0","","","0"
"10243","0","931159","0","First State Bank of Golva","Golva","ND","58632","9/30/2018","11/14/2018","NM","410 Terrell Ave","","3","0","0","2","1","Golden Valley","","","6/1/1914","4/1/1934","7/10/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","fsbofgolva.com","42879","2852","989","46","9826","25213","40","506","1","","","2386"
"8857","0","79257","0","First State Bank of Grove City","Grove City","MN","56243","9/30/2018","11/14/2018","NM","110 Atlantic Avenue West","","1","0","0","2","1","Meeker","","","12/7/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","http://www.bankofgrovecity.com","12001","1240","523","54","2803","5638","14","0","0","","","507"
"8383","0","997557","1128666","First State Bank of Harvey","Harvey","ND","58341","9/30/2018","11/14/2018","NM","700 Lincoln Avenue","FIRST HARVEY BANCORPORATION, INC.","2","0","0","2","1","Wells","","","6/5/1913","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.firstharvey.com","55582","4025","1896","270","17583","16815","35","0","0","","","2910"
"5175","0","1015458","0","First State Bank of Kiester","Kiester","MN","56051","9/30/2018","11/14/2018","NM","101 N Main Street","","1","0","0","2","0","Faribault","","","1/1/1889","1/1/1934","6/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","WWW.FSBKIESTER.COM","13732","1101","600","29","5116","2285","4","0","0","","","0"
"9330","0","986159","1127940","First State Bank of Le Center","Le Center","MN","56057","9/30/2018","11/14/2018","NM","88 North Park Avenue","FIRST STATE AGENCY OF LE CENTER, INC.","2","0","0","2","1","Le Sueur","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.fsblecenter.com","48453","4638","3031","204","10539","24406","31","0","0","","","4895"
"8745","11002","967046","1210244","First State Bank of Middlebury","Middlebury","IN","46540","9/30/2018","11/14/2018","NM","111 South Main Street","CRYSTAL VALLEY FINANCIAL CORPORATION","7","0","0","4","0","Elkhart","21140","Elkhart-Goshen, IN","1/1/1910","1/1/1934","9/29/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.Bfirst.bank","250898","18250","14903","1771","85956","182042","215","1730","5","","","25883"
"17909","0","103563","0","First State Bank of Mobeetie","Mobeetie","TX","79061","9/30/2018","11/14/2018","NM","101 S. Wheeler St","","2","0","0","2","0","Wheeler","","","1/1/1906","9/23/1958","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.fsbmobeetie.com","41269","3193","3591","130","19060","25748","48","0","0","","","2698"
"1168","0","87159","1058615","First State Bank of Newcastle","Newcastle","WY","82701","9/30/2018","11/14/2018","SM","24 North Sumner Avenue","NORTHEASTERN WYOMING BANK CORPORATION, INC.","1","0","0","7","1","Weston","","","8/22/1924","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.fsbnewcastle.com","69152","5490","5125","233","27139","40427","62","1281","4","","","17416"
"16334","0","776369","2215415","First State Bank of Odem","Odem","TX","78370","9/30/2018","11/14/2018","NM","201 Main Street","ODEM BANCSHARES, INC.","5","0","0","4","0","San Patricio","18580","Corpus Christi, TX","11/12/1945","11/12/1945","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","https://www.fsbodem.com","71425","4345","2941","182","12218","52712","95","253","1","","","2070"
"10437","0","413347","2705091","First State Bank of Olmsted","Olmsted","IL","62970","9/30/2018","11/14/2018","NM","Front And Caledonia Streets","FSBO HOLDINGS INC","3","0","0","8","0","Pulaski","","","11/7/1921","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","https://www.fsb-olmsted.com","29118","2166","641","48","11155","12950","13","328","1","","","2924"
"12836","14516","87047","0","First State Bank of Porter","Porter","IN","46304","9/30/2018","11/14/2018","SM","230 Lincoln Street","","3","0","0","4","0","Porter","16980","Chicago-Naperville-Elgin, IL-IN-WI","4/1/1920","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.porterstatebank.com","88118","4799","6017","418","47198","23375","42","641","2","","","3947"
"16162","15405","400057","1096046","First State Bank of Purdy","Purdy","MO","65734","9/30/2018","11/14/2018","NM","Highway C And Kay Avenue","PURDY BANCSHARES, INC.","5","0","0","2","1","Barry","","","6/19/1944","6/20/1944","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.fsb-purdy.com","104153","8411","5319","231","42259","38550","41","291","1","","","841"
"2157","13867","140634","0","First State Bank of Randolph County","Cuthbert","GA","39840","9/30/2018","11/14/2018","NM","81 Court Street","","2","0","0","2","1","Randolph","","","10/3/1900","1/1/1934","9/17/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","","49224","3630","4304","261","22879","15236","29","0","0","","","659"
"9005","0","189950","2619059","First State Bank of Roscoe","Roscoe","SD","57471","9/30/2018","11/14/2018","NM","202 North Mitchell Street","ROSCOE COMMUNITY BANKSHARES, INC.","3","0","0","2","1","Edmunds","","","5/23/1903","1/1/1934","12/12/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","59206","3623","1937","191","30071","29345","40","0","0","","","3028"
"17350","0","578862","1832749","First State Bank of San Diego","San Diego","TX","78384","9/30/2018","11/14/2018","NM","209 E Gravis St","SAN DIEGO BANCSHARES, INC.","1","0","0","7","1","Duval","","","8/9/1954","8/9/1954","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","http://www.fsbsandiego.com","28312","2333","1030","77","9308","23883","39","0","0","","","5002"
"8831","0","769156","4498726","First State Bank of Sauk Centre","Sauk Centre","MN","56378","9/30/2018","11/14/2018","NM","423 Main Street","J & B FINANCIAL HOLDINGS, INC.","2","0","0","4","1","Stearns","41060","St. Cloud, MN","9/1/1880","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.firststatebanksc.com","66093","4660","9775","364","31195","18445","34","806","2","","","4519"
"12219","0","345756","1416550","First State Bank of St. Charles, Missouri","St. Charles","MO","63301","9/30/2018","11/14/2018","NM","206 North Fifth Street","FIRST STATE BANCSHARES, INC.","8","0","1","4","0","Saint Charles","41180","St. Louis, MO-IL","5/10/1867","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.fsbfinancial.com","186327","9422","11506","566","78211","91876","145","459","1","","","10096"
"11302","0","426141","2294634","First State Bank of St. Peter","Saint Peter","IL","62880","9/30/2018","11/14/2018","SM","200 East Third St","ST. PETER BANCSHARES, INC.","1","0","0","2","0","Fayette","","","4/25/1908","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fsbstpeter.com","17705","1758","1096","43","5357","3698","10","0","0","","","500"
"8218","0","833851","1124622","First State Bank of Swanville","Swanville","MN","56382","9/30/2018","11/14/2018","NM","306 Degraff St","SWANVILLE BANCSHARES, INC.","2","0","0","4","1","Morrison","","","5/1/1907","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.fsbswanville.com","16485","1378","954","101","5777","4183","10","0","0","","","388"
"11922","0","190563","4935502","First State Bank of Texas","Three Rivers","TX","78071","9/30/2018","11/14/2018","NM","422 Dibrell Avenue","COUNTY BANCSHARES, INC.","3","0","0","4","1","Live Oak","","","8/12/1914","1/1/1934","7/18/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.fsboftx.com","69303","3551","1242","113","14385","65380","112","0","0","","","10269"
