cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"19278","0","732954","0","Carmine State Bank","Carmine","TX","78932","9/30/2018","11/14/2018","NM","235 Centennial Street","","1","0","0","7","0","Fayette","","","7/1/1907","11/4/1964","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.carminestatebank.com","1998","441","1557","0","131","0","62","","69","1155","720","99","336","533","1","11","523","0","523","0","523","11","80","0","522.02"
"58432","0","3486623","5158269","Carolina Alliance Bank","Spartanburg","SC","29306","9/30/2018","11/14/2018","NM","200 South Church Street","CAB FINANCIAL CORPORATION","7","0","1","4","0","Spartanburg","43900","Spartanburg, SC","1/8/2007","1/8/2007","10/3/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.carolinaalliancebank.com","21364","3439","17925","425","4410","0","796","0","3614","17001","9845","1563","5593","4909","0","695","4214","0","4214","0","4214","46","414","1567","4214"
"16723","0","355120","1076525","Carolina Bank & Trust Co.","Lamar","SC","29069","9/30/2018","11/14/2018","NM","114 South Main Street","FIRST CAROLINA BANCSHARES CORPORATION","14","0","0","4","0","Darlington","22500","Florence, SC","3/3/1936","8/16/1948","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.carolinabank.net","13766","986","12780","775","3550","0","1097","","2453","8627","5231","1572","1824","6928","13","1607","5334","0","5334","0","5334","634","498","0","5323.73"
"57026","0","2966614","4986595","Carolina Trust Bank","Lincolnton","NC","28092","9/30/2018","11/14/2018","NM","901 East Main Street","CAROLINA TRUST BANCSHARES, INC.","9","0","0","4","0","Lincoln","16740","Charlotte-Concord-Gastonia, NC-SC","12/8/2000","12/8/2000","11/16/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","www.carolinatrust.com","15444","2801","12643","415","884","0","460","","424","9378","5429","1131","2818","3734","123","875","2982","0","2982","0","2982","89","200","0","2884.83"
"2380","10331","541857","1848825","Carroll Bank and Trust","Huntingdon","TN","38344","9/30/2018","11/14/2018","NM","19510 West Main Street","CARROLL FINANCIAL SERVICES, INC.","8","0","0","4","0","Carroll","","","9/9/1907","1/1/1934","12/1/2008","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","www.carrollbank.com","9339","951","8388","278","1523","30","435","","1058","7297","4315","1468","1514","2336","0","581","1755","0","1755","0","1755","126","385","0","1755"
"32393","8217","395274","4256159","Carroll Community Bank","Sykesville","MD","21784","9/30/2018","11/14/2018","NM","1321 Liberty Road","CARROLL BANCORP, INC.","3","0","0","4","0","Carroll","12580","Baltimore-Columbia-Towson, MD","4/4/1904","10/25/1985","10/12/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.carrollcobank.com","5549","1283","4266","174","281","0","32","","249","4005","2149","500","1356","368","-10","47","311","0","311","0","311","-9","0","36","319.7"
"1611","13004","490843","1131013","Carroll County Trust Company of Carrollton, Missouri","Carrollton","MO","64633","9/30/2018","11/14/2018","NM","2 South Folger","CARROLL COUNTY BANCSHARES, INC.","2","0","0","2","1","Carroll","","","1/1/1919","1/1/1934","8/12/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.cctconline.com","4212","838","3374","37","346","0","124","","222","2792","1877","287","628","891","-92","12","787","0","787","0","787","5","425","0","877.16"
"12383","13483","1001648","1860863","Carrollton Bank","Carrollton","IL","62016","9/30/2018","11/14/2018","NM","315 West Public Square","CBX CORPORATION","11","0","1","4","1","Greene","","","1/1/1877","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","https://carrolltonbanking.com","49828","9963","39865","423","6550","120","883","0","5547","30052","18686","3210","8156","15940","0","88","15852","0","15852","0","15852","-130","9950","0","15852"
"29774","4069","219679","0","Carrollton Federal Bank","Carrollton","KY","41008","9/30/2018","11/14/2018","SA","2539 Highway 227","","1","0","0","5","0","Carroll","","","1/1/1890","5/26/1937","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","www.carrolltonfederal.com","972","70","902","0","163","0","59","","104","968","458","66","444","97","-4","15","78","0","78","0","78","28","0","0","81.36"
"17369","0","171656","1061455","Carson Bank","Mulvane","KS","67110","9/30/2018","11/14/2018","NM","122 West Main Street","MULVANE BANKSHARES, INC.","4","0","0","4","1","Sumner","48620","Wichita, KS","7/1/1886","11/5/1954","7/1/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.carsonbank.com","3388","331","3057","66","995","0","158","0","837","3394","2004","354","1036","592","0","5","587","0","587","0","587","-20","210","0","587"
"58596","0","3476192","0","Carter Bank & Trust","Martinsville","VA","24112","9/30/2018","11/14/2018","NM","4 E. Commonwealth Boulevard","","105","0","1","4","0","Martinsville City","","","12/30/2006","12/30/2006","2/15/2007","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","0","www.carterbankandtrust.com","112157","27341","84816","16988","9497","0","2178","0","7319","67551","37185","7448","22918","9774","1195","2470","8499","0","8499","0","8499","11928","0","0","7554.95"
"28942","2657","900678","0","Carthage Federal Savings and Loan Association","Carthage","NY","13619","9/30/2018","11/14/2018","SA","313 State St","","4","0","0","5","0","Jefferson","48060","Watertown-Fort Drum, NY","1/1/1888","9/19/1951","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","carthagesavings.com","6430","1544","4886","54","498","0","255","","243","3212","1559","411","1242","2118","0","264","1854","0","1854","0","1854","11","0","0","1854"
"30394","5273","268677","0","Carver Federal Savings Bank","New York","NY","10027","9/30/2018","11/14/2018","SA","75 West 125th Street","","9","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1948","3/7/1949","12/31/2014","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.Carverbank.com","18066","4114","13952","59","12873","0","983","0","11890","21601","9420","4070","8111","5165","-72","-58","5151","0","5151","0","5151","336","0","3","5223"
"16584","10722","370833","3190023","Carver State Bank","Savannah","GA","31401","9/30/2018","11/14/2018","NM","701 Martin Luther King, Jr B","CARVER FINANCIAL CORPORATION","2","0","0","4","0","Chatham","42340","Savannah, GA","1/1/1927","6/4/1947","5/8/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","http://WWW.CARVERSTATEBANK.COM","1685","219","1466","82","896","0","184","","712","1847","876","174","797","433","0","0","433","0","433","0","433","62","0","0","433"
"3614","0","306337","3958867","Casey State Bank","Casey","IL","62420","9/30/2018","11/14/2018","NM","305-307 N. Central Avenue","EAGLE FINANCIAL CORP.","10","0","0","2","1","Clark","","","1/1/1880","1/1/1934","11/13/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","WWW.CASEYSTATEBANK.COM","9079","1384","7695","540","843","0","209","0","634","5492","3078","794","1620","2506","0","34","2472","0","2472","0","2472","207","975","0","2472"
"1265","11548","574976","0","Cashmere Valley Bank","Cashmere","WA","98815","9/30/2018","11/14/2018","NM","117 Aplets Way","","12","0","0","4","0","Chelan","48300","Wenatchee, WA","9/24/1932","1/1/1934","3/2/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.cashmerevalleybank.com","37042","3746","33296","287","10215","0","1357","0","8858","24607","12335","4655","7617","18617","184","2267","16534","0","16534","0","16534","118","11111","372","16372.08"
"1068","0","177751","1098648","Cass Commercial Bank","Des Peres","MO","63131","9/30/2018","11/14/2018","SM","12412 Powerscourt Drive","CASS INFORMATION SYSTEMS, INC.","5","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","1/1/1906","1/1/1934","2/19/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cassbank.com","24517","2502","22015","0","2613","0","2111","","502","9999","4828","515","4656","14629","0","3168","11461","0","11461","0","11461","-16","0","0","11461"
"19645","0","734051","1056415","Cass County Bank, Inc.","Plattsmouth","NE","68048","9/30/2018","11/14/2018","NM","2020 West 8th Avenue","CITIZENS NATIONAL CORPORATION","2","0","0","4","1","Cass","36540","Omaha-Council Bluffs, NE-IA","11/8/1966","11/8/1966","7/20/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","http://www.casscountybank.com","2359","321","2038","0","139","0","53","0","86","1743","947","201","595","434","0","17","417","0","417","0","417","112","150","0","417"
"1913","0","152253","0","Castle Rock Bank","Castle Rock","MN","55010","9/30/2018","11/14/2018","NM","27925 Danville Avenue","","2","0","0","2","1","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/16/1916","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.castlerockbank.net","5164","1107","4057","360","359","0","221","","138","2018","1190","307","521","2038","-9","2","2027","0","2027","0","2027","204","720","0","2036"
"17979","0","742056","0","Castroville State Bank","Castroville","TX","78009","9/30/2018","11/14/2018","NM","Paris And Lorenzo","","2","0","0","8","0","Medina","41700","San Antonio-New Braunfels, TX","4/2/1959","4/2/1959","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.CASTROVILLESTATEBANK.COM","4601","574","4027","300","477","0","254","","223","2473","1344","270","859","1731","0","312","1419","0","1419","0","1419","206","180","0","1419"
"10532","12420","930853","1109722","Catahoula - LaSalle Bank","Jonesville","LA","71343","9/30/2018","11/14/2018","NM","301 Mound Street","CATAHOULA HOLDING COMPANY","6","0","0","2","1","Catahoula","","","10/5/1907","1/1/1934","11/17/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","www.catlabank.com","5264","483","4781","270","1116","0","570","0","546","4073","2061","529","1483","1554","-20","0","1534","0","1534","0","1534","138","1009","0","1554"
"18503","10611","595869","1843080","Cathay Bank","Los Angeles","CA","90012","9/30/2018","11/14/2018","NM","777 North Broadway Street","CATHAY GENERAL BANCORP","67","1","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","4/19/1962","4/19/1962","10/27/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","www.cathaybank.com","504615","76218","428397","-4500","26186","0","3822","0","22364","188491","91913","21125","75453","270592","-898","53465","216229","0","216229","0","216229","-4678","94825","5326","216947.4"
"3615","0","307932","1246793","Catlin Bank","Catlin","IL","61817","9/30/2018","11/14/2018","NM","202 South Sandusky Street","BUTLER POINT, INC.","3","0","0","4","0","Vermilion","19180","Danville, IL","5/28/1904","1/1/1934","6/27/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","www.catlinbank.com","1830","248","1582","28","668","0","85","","583","1712","897","205","610","510","0","111","399","0","399","0","399","21","37","0","399"
"33859","0","2132594","3443998","Catskill Hudson Bank","Monticello","NY","12701","9/30/2018","11/14/2018","NM","4438 Rt 42 N","CATSKILL HUDSON BANCORP, INC.","13","0","0","4","0","Sullivan","","","12/6/1993","12/6/1993","7/1/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.chbny.com","12259","1605","10654","0","513","0","330","","183","9154","5109","1862","2183","2013","12","331","1694","0","1694","0","1694","152","690","0","1683.92"
"12959","14283","254504","3009714","Cattaraugus County Bank","Little Valley","NY","14755","9/30/2018","11/14/2018","NM","116-20 Main Street","C.C.BANCORP, INC.","7","0","0","4","0","Cattaraugus","","","1/1/1902","1/1/1934","1/1/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.ccblv.com","7647","738","6909","225","1381","0","463","","918","6325","3188","798","2339","1740","0","376","1364","0","1364","0","1364","22","188","0","1364"
"5472","10809","529659","1059555","Cattle Bank and Trust","Seward","NE","68434","9/30/2018","11/14/2018","NM","104 South 5th","CATTLE CROSSING, INC.","5","0","0","2","1","Seward","30700","Lincoln, NE","6/1/1873","1/1/1934","12/29/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","WWW.CATTLEBANK.COM","8345","1274","7071","0","1051","218","157","","676","4701","2985","689","1027","3421","0","78","3343","0","3343","0","3343","-87","1500","0","3343"
"6954","0","63201","1249075","Cayuga Lake National Bank","Union Springs","NY","13160","9/30/2018","11/14/2018","N","3 Cayuga Street","CAYUGA LAKE BANK CORPORATION","2","0","0","5","0","Cayuga","","","1/1/1864","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.cayugalakenationalbank.com","3841","267","3574","40","326","0","97","","229","2068","1036","246","786","1792","-1","230","1561","0","1561","0","1561","4","984","0","1561.87"
"15310","11862","594433","1493654","CB&S Bank, Inc.","Russellville","AL","35653","9/30/2018","11/14/2018","NM","201 South Jackson Street","CBS BANC-CORP.","50","0","1","4","0","Franklin","","","1/1/1906","12/6/1935","8/23/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.cbsbank.com","44413","5802","38611","1202","11334","0","4703","0","6631","36385","19096","5668","11621","12358","3","1505","10856","0","10856","0","10856","512","1000","0","10853.36"
"58434","0","3615021","0","CBank","Cincinnati","OH","45236","9/30/2018","11/14/2018","NM","8050 Hosbrook Rd, Suite 220","","2","0","0","4","1","Hamilton","17140","Cincinnati, OH-KY-IN","7/16/2007","7/16/2007","7/1/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.CBANKUSA.COM","5896","1361","4535","127","491","0","72","","419","3791","2327","283","1181","1108","0","0","1108","0","1108","0","1108","9","395","0","1108"
"21227","9678","218131","1082478","CBBC Bank","Maryville","TN","37804","9/30/2018","11/14/2018","NM","330 E Broadway Ave","TWIN CITIES FINANCIAL SERVICES, INC.","8","0","0","4","0","Blount","28940","Knoxville, TN","9/24/1973","9/24/1973","2/29/2016","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.cbbcbank.com","9437","774","8663","21","1136","0","507","","629","6622","3479","757","2386","3156","37","674","2519","0","2519","0","2519","-44","0","0","2489.77"
"1421","0","380841","1097119","CBC Bank","Bowling Green","MO","63334","9/30/2018","11/14/2018","NM","901 Business Hwy 61","CLIFFORD BANCSHARES, INC.","4","0","0","7","1","Pike","","","1/1/1871","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.cbcbank.net","738","62","676","0","119","0","37","","82","749","417","116","216","46","0","0","46","0","46","0","46","0","24","0","46"
"1552","12483","830542","1203899","CBI Bank & Trust","Muscatine","IA","52761","9/30/2018","11/14/2018","SM","301 Iowa Avenue","CENTRAL BANCSHARES, INC.","9","0","1","2","0","Muscatine","","","6/13/1933","1/1/1934","8/6/2016","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.cbibt.com","15039","2325","12714","225","3814","641","789","","2384","11125","4418","1054","5653","5178","9","1072","4115","0","4115","0","4115","51","1460","0","4107.89"
