cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"23244","0","258146","1134171","North Adams State Bank","Ursa","IL","62376","9/30/2018","11/14/2018","NM","114 North Warsaw Street","NORTH ADAMS BANCSHARES, INC.","2","0","0","2","0","Adams","","","11/10/1980","11/10/1980","8/5/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.northadamsbank.com","15","37429","4467","2831","6319","0","25451","124","0","138","0","167","887","37428","32190","30999","20508","30999","96.8242197575445","0","0","1000","0","191","5238","5238","0","270","270","4698","0","66","0","397","34601","8398","37360.75","37233.5","22969","37203","422","422","0","0","1170","1760","1000","0","1520","5271","124","1520","0"
"27560","0","1402384","5140312","North Alabama Bank","Hazel Green","AL","35750","9/30/2018","11/14/2018","NM","13914 Highway 231-431 North","BOLC CORP.","3","0","0","4","0","Madison","26620","Huntsville, AL","8/14/1989","8/14/1989","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","DALLAS","Shelby","Atlanta","Southern","Southeast","0","1","www.northalabamabank.com","33","102804","8618","7128","8889","1400","71745","18","0","8808","50","2506","788","102804","88189","86676","69630","86676","86.5482116519174","0","0","0","0","1513","14615","14615","0","500","12803","1312","0","2022","0","455","89162","17622","95300.75","97819.5","85040","95415","0","0","0","0","9681","480","0","0","9055","12582","18","9055","0"
"34836","0","2631846","2631798","North American Banking Company","Roseville","MN","55113","9/30/2018","11/14/2018","SM","2230 Albert Street North","N.A. CORPORATION","5","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","7/21/1998","7/21/1998","2/17/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.nabankco.com","68","515922","37016","23020","93777","0","348803","3790","0","20126","0","0","16200","515922","472546","451665","226733","451665","49.5742766240169","0","0","20000","0","881","43376","43376","0","1000","30500","11876","0","1184","0","1997","465600","181188","506277","515804","403552","510124","9855","9855","0","0","43610","9468","20000","0","58472","47727","3790","58472","1040"
"29708","3927","211271","0","North American Savings Bank, F.S.B.","Grandview","MO","64030","9/30/2018","11/14/2018","SA","125th And South 71 Highway","","11","0","0","5","0","Jackson","28140","Kansas City, MO-KS","1/1/1923","12/30/1940","7/13/2016","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.nasb.com","464","2047222","16898","12666","130088","0","1836657","19729","0","11237","5147","15279","31916","2047222","1811686","1561214","1459177","1561214","93.5146265365563","0","0","240422","0","10050","235536","235536","0","2334","67131","166071","0","21525","10424","7767","1979411","1292342","1980722.5","2014942","1630036","2018443","3463","3463","0","0","161417","0","240000","123245","155876","231062","19729","155876","368110"
"10179","12353","393850","2907859","North American State Bank","Belgrade","MN","56312","9/30/2018","11/14/2018","NM","321 Washburn Avenue","NASB SHARES, INC.","3","0","0","4","1","Stearns","41060","St. Cloud, MN","5/17/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.nasbank.com","25","96782","12895","12217","13706","632","63179","1384","0","5255","52","0","1063","96781","84348","84160","63687","84160","87.9109137748863","0","0","0","0","188","12433","12433","0","133","9367","2933","0","1386","0","515","89734","17527","97819.25","96190","67381","96467","0","0","0","0","4183","701","0","0","9041","12712","849","9041","0"
"31109","6390","809678","0","North Arundel Savings Bank","Pasadena","MD","21122","9/30/2018","11/14/2018","SB","125 Mountain Road","","1","0","0","5","0","Anne Arundel","12580","Baltimore-Columbia-Towson, MD","1/1/1956","12/14/1959","1/22/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.northarundelsavingsbank.com","9","43114","7157","5375","981","0","34213","223","0","276","0","0","487","43114","37445","37357","37306","37357","97.0478025801617","0","0","0","0","88","5669","5669","0","0","0","5669","0","792","0","159","40569","28223","43982","43492.5","24987","43824","0","0","0","0","3905","544","0","0","2057","5686","226","2057","0"
"90258","12044","528102","0","North Brookfield Savings Bank","North Brookfield","MA","1535","9/30/2018","11/14/2018","SM","9 Gilbert Street","","7","0","0","5","0","Worcester","49340","Worcester, MA-CT","8/3/1854","11/8/1985","6/1/2014","Non-Stock","0","0","FED","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.northbrookfieldsavingsbank.com","67","313051","7718","4173","55441","28","226000","1334","0","6922","0","401","16541","313051","278318","241733","205705","241733","94.5448077010586","0","0","31814","0","4771","34733","34733","0","0","37023","-2290","0","1029","0","979","285642","192114","304976.5","308381","174828","302650","9566","9566","0","0","39956","1049","31814","0","19675","35544","1334","19675","0"
"26567","4594","931270","0","North Cambridge Co-operative Bank","Cambridge","MA","2140","9/30/2018","11/14/2018","SB","2360 Massachusetts Avenue","","1","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1912","2/5/1986","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.asknccb.com","9","88991","18544","16946","16842","0","52421","582","0","89","0","0","1095","88991","68247","67920","65556","67920","90.4444346302757","0","0","0","0","327","20744","20744","0","0","0","20744","0","652","0","285","86209","46151","89112.5","88297","41466","87383","0","0","0","0","9576","1743","0","0","6120","19689","1216","6120","0"
"17241","15600","565536","1136492","North Central Bank","Hennepin","IL","61327","9/30/2018","11/14/2018","NM","126 E. High Street","PUTNAM COUNTY BANCORP, INC.","2","0","0","2","1","Putnam","","","12/7/1946","6/23/1953","3/24/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.ncb-ebanc.com","24","123900","6381","3093","43177","5600","62163","1252","0","531","109","2643","3296","123900","108517","104227","91109","104227","83.540333950339","1566","0","2000","0","724","15383","15383","0","790","7502","7091","0","549","0","882","114033","61763","123910.25","124422.5","75468","119388","2126","2126","0","0","6626","5912","2000","0","15095","14356","947","15095","0"
"30656","5696","482370","0","North County Savings Bank","Red Bud","IL","62278","9/30/2018","11/14/2018","SB","411 West Market Street","","3","0","0","8","0","Randolph","","","1/1/1887","4/5/1954","12/31/2009","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.ncsbank.com","12","51357","12859","12447","10204","0","26760","140","0","1101","50","0","383","51357","46823","46747","41582","46747","96.0658951899921","0","0","0","0","76","4534","4534","0","0","0","4534","0","0","0","176","49411","18059","51950.5","51475.5","19713","51561","36","0","36","0","4654","1114","0","0","0","4604","140","0","0"
"18355","0","490450","0","North Dallas Bank & Trust Co.","Dallas","TX","75230","9/30/2018","11/14/2018","NM","12900 Preston Road","","6","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/20/1961","3/20/1961","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.ndbt.com","154","1299246","131556","111171","500578","5068","639111","12007","0","10999","0","0","11934","1299246","1150283","1139609","782432","1139609","62.7866377400765","6035","0","0","0","4639","148963","148963","0","12845","28815","107303","0","419","0","3585","1255928","274188","1361961.75","1322007","712801","1396954","0","0","0","0","66809","3461","0","1516","151754","153280","8947","151754","2348"
"90259","10965","527600","0","North Easton Savings Bank","South Easton","MA","2375","9/30/2018","11/14/2018","SB","20 Eastman Street","","10","0","0","5","0","Bristol","39300","Providence-Warwick, RI-MA","2/8/1864","9/6/1985","4/11/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.northeastonsavingsbank.com","86","553147","19144","13586","91428","491","410306","1761","0","14936","0","0","16842","553147","508437","497053","378352","497053","87.2409512754019","0","0","5000","0","6384","44710","44710","0","0","0","44710","0","1452","0","1508","515811","211359","552100.75","555333.5","342083","551542","10659","5348","3018","2293","18777","1645","5000","0","80884","49901","1901","80884","0"
"34662","0","2769954","2908650","North Georgia National Bank","Calhoun","GA","30701","9/30/2018","11/14/2018","N","350 West Belmont Drive","NORTH GEORGIA COMMUNITY FINANCIAL PARTNERS, INC.","4","0","0","4","0","Gordon","","","2/10/1999","2/10/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.ngnb.net","36","124424","8438","6882","40443","0","67421","871","0","4624","0","257","3241","124424","110713","106019","90658","106019","69.4721556942689","630","0","2920","0","1144","13711","13711","0","4515","7863","1333","0","701","0","360","114746","25058","134759.75","127999","75020","126454","1720","1720","0","0","947","180","2920","0","12542","14471","871","12542","0"
"8850","0","126553","1136540","North Shore Bank of Commerce","Duluth","MN","55802","9/30/2018","11/14/2018","SM","131 West Superior Street","NORTH SHORE FINANCIAL CORPORATION","7","0","0","4","1","Saint Louis","20260","Duluth, MN-WI","9/14/1915","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.northshore.bank","113","274922","27723","17993","37563","0","193047","1899","0","7745","83","214","8547","274922","252475","247956","152235","247956","84.0011452813602","0","0","1948","0","2571","22447","22447","0","1000","16500","4947","0","619","67","772","248603","72652","274039.25","272661.5","163703","269174","2807","2807","0","0","876","643","1948","4267","35184","23616","1899","35184","0"
"26484","7963","161273","2621182","North Shore Bank, a Co-operative Bank","Peabody","MA","1960","9/30/2018","11/14/2018","SB","248 Andover Street","NORTH SHORE BANCORP","12","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","1/10/1986","1/1/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","NORTHSHORE-BANK.COM","138","855404","26189","13583","97493","0","690913","8086","0","12002","135","1222","27450","855404","762444","691213","543694","691213","81.5876731313961","0","0","64591","0","6640","92960","92960","0","500","87848","4612","0","2150","0","2238","801989","355807","839091","851893","669168","850414","15323","12190","0","3133","93414","3019","64591","848","205875","92341","8185","205875","673"
"28679","2130","376273","0","North Shore Bank, FSB","Brookfield","WI","53005","9/30/2018","11/14/2018","SA","15700 West Bluemound Road","","48","0","1","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1923","6/2/1939","10/28/2016","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.northshorebank.com","457","1953139","162389","138448","109067","0","1575292","13124","0","45648","5244","30534","24965","1953139","1708152","1676018","1444931","1676018","87.2750194805117","0","0","0","0","32134","244987","244987","0","0","0","244987","0","8466","21","5292","1822807","555415","1975400.75","1956090.5","1407394","1910783","6298","6298","0","0","34614","1468","0","1516","392780","224720","13224","392780","0"
"27683","108","775773","0","North Shore Trust and Savings","Waukegan","IL","60085","9/30/2018","11/14/2018","SA","700 S Lewis Ave","","3","0","0","5","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1921","5/9/1951","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.northshoretrust.com","45","220696","29732","28710","74064","0","100060","345","0","5609","0","46","11185","220696","178398","175886","169157","175886","93.2543652237177","0","0","0","0","2512","42298","42298","0","1","0","42297","0","318","0","669","202834","137948","225239.5","222778.5","82422","223143","8464","8464","0","0","12691","927","0","558","5524","44444","340","5524","591"
"29449","3468","375379","0","North Side Federal Savings and Loan Association of Chicago","Chicago","IL","60640","9/30/2018","11/14/2018","SA","5159 N Clark St","","1","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1934","6/10/1935","6/26/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.northsidefederal.com","9","40186","6166","5535","9433","0","22547","287","0","851","0","20","1169","40186","36180","35274","30251","35274","96.3712649543573","0","0","750","0","156","4006","4006","0","0","0","4006","0","678","0","140","37515","21713","41070","40232","17769","40556","0","0","0","0","0","1071","750","0","2771","4376","223","2771","0"
"16733","0","750051","0","North Star Bank","Roseville","MN","55113","9/30/2018","11/14/2018","NM","1820 North Lexington Avenue","","2","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","2/3/1947","9/14/1948","6/4/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://WWW.NORTHSTARBANK.COM","46","274462","18928","14569","64594","0","182429","2106","0","3801","3278","0","1432","274462","248601","248033","209196","248033","87.8894490587937","0","0","0","0","568","25861","25861","0","14","20589","5258","0","0","0","798","261592","78902","268240.75","269505.5","217145","274254","0","0","0","0","4833","5900","0","0","45117","28812","2106","45117","0"
"35519","0","2915461","3109070","North State Bank","Raleigh","NC","27609","9/30/2018","11/14/2018","SM","6204 Falls Of The Neuse Rd.","NORTH STATE BANCORP","7","0","0","4","1","Wake","39580","Raleigh, NC","6/1/2000","6/1/2000","9/1/2015","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","http://www.northstatebank.com","196","880868","63622","52424","29302","0","737051","4125","0","24363","80","1713","24737","880868","803711","798317","484607","798317","81.6369522879132","545","0","612","0","4237","77157","77157","0","8382","25274","43501","0","1037","0","2103","818777","247198","867185.25","879511","710062","885225","16279","16279","0","0","12541","15051","612","19867","132204","76872","4125","132204","73910"
"18710","0","350750","1050226","North Valley Bank","Thornton","CO","80229","9/30/2018","11/14/2018","NM","9001 N. Washington Street","CITIZENS INVESTMENT COMPANY","2","0","0","4","1","Adams","19740","Denver-Aurora-Lakewood, CO","2/25/1963","2/25/1963","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.nvbank.com","33","170335","30067","26918","10","0","135754","1608","0","2796","0","0","1708","170335","150462","150086","109088","150086","80.5752713229909","0","0","0","0","376","19873","19873","0","680","1200","17993","0","0","0","435","162682","5543","167291.5","173309","110676","173293","0","0","0","0","3226","56","0","0","22010","19873","1386","22010","0"
