cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,Lnrenr4,Lnrenr1,Lnrenr2,Lnrenr3,Lnci4,Lnci1,Lnci2,Lnci3,Lnreag4,Lnreag1,Lnreag2,Lnreag3,Lnag4,Lnag1,Lnag2,Lnag3,Lnrenr4N,Lnrenr1N,Lnrenr2N,Lnrenr3N,Lnci4N,Lnci1N,Lnci2N,Lnci3N,Lnreag4N,Lnreag1N,Lnreag2N,Lnreag3N,Lnag4N,Lnag1N,Lnag2N,Lnag3N
"14944","0","12656","0","Emerald Bank","Burden","KS","67019","9/30/2018","11/14/2018","SM","333 N Main Street","","2","0","0","8","0","Cowley","","","10/1/1884","12/21/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.mybankathome.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12054","7209","137915","3212091","Emigrant Bank","New York","NY","10017","9/30/2018","11/14/2018","SB","5 East 42nd Street","NEW YORK PRIVATE BANK & TRUST CORPORATION","5","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","9/30/1850","1/1/1934","11/23/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.emigrant.com","349350","1370","46260","301720","4562","30","666","3866","0","0","0","0","0","0","0","0","1160","26","337","797","17","2","8","7","0","0","0","0","0","0","0","0"
"57834","0","3268173","3212091","Emigrant Mercantile Bank","New York","NY","10017","9/30/2018","11/14/2018","NM","6 East 43rd Street","NEW YORK PRIVATE BANK & TRUST CORPORATION","1","0","0","7","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","7/9/2004","7/9/2004","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58632","0","3706013","4504533","Empire National Bank","Islandia","NY","11749","9/30/2018","11/14/2018","N","1707 Veterans Highway","EMPIRE BANCORP, INC.","5","0","0","4","0","Suffolk","35620","New York-Newark-Jersey City, NY-NJ-PA","2/25/2008","2/25/2008","2/28/2008","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.empirenb.com","45631","0","490","45141","24246","2583","4770","16893","0","0","0","0","0","0","0","0","89","0","3","86","179","97","38","44","0","0","0","0","0","0","0","0"
"57672","0","3277241","3439610","Empire State Bank","Newburgh","NY","12550","9/30/2018","11/14/2018","SM","68 North Plank Road","ES BANCSHARES, INC","6","0","0","4","0","Orange","35620","New York-Newark-Jersey City, NY-NJ-PA","6/28/2004","6/28/2004","3/9/2009","Stock","0","0","FED","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.esbna.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4789","14120","65858","1135824","Emprise Bank","Wichita","KS","67202","9/30/2018","11/14/2018","NM","257 North Broadway Street","EMPRISE FINANCIAL CORPORATION","38","0","0","4","1","Sedgwick","48620","Wichita, KS","5/21/1910","1/1/1934","3/26/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.emprisebank.com","75244","4563","16788","53893","68661","16075","17456","35130","23635","2488","9470","11677","14975","3422","5189","6364","448","121","154","173","1375","839","302","234","227","68","88","71","355","207","88","60"
"59099","0","5192496","0","Endeavor Bank","San Diego","CA","92101","9/30/2018","11/14/2018","NM","750 B Street Suite 3110","","1","0","0","4","0","San Diego","41740","San Diego-Carlsbad, CA","1/22/2018","1/22/2018","8/10/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.bankendeavor.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57293","0","3121072","0","EnerBank USA","Salt Lake City","UT","84106","9/30/2018","11/14/2018","NM","1245 E Brickyard Rd, # 600","","1","0","0","6","0","Salt Lake","41620","Salt Lake City, UT","6/3/2002","6/3/2002","3/2/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","http://www.enerbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27205","0","1186965","1081239","Englewood Bank & Trust","Englewood","FL","34223","9/30/2018","11/14/2018","NM","1111 South Mccall Road","CREWS BANKING CORPORATION","4","0","0","4","1","Charlotte","39460","Punta Gorda, FL","4/4/1988","4/4/1988","1/1/2012","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.englewoodbankandtrust.com","40097","1520","8743","29834","2244","1025","367","852","91","0","91","0","0","0","0","0","173","35","60","78","80","70","6","4","1","0","1","0","0","0","0","0"
"10716","0","431958","1108994","Enloe State Bank","Cooper","TX","75432","9/30/2018","11/14/2018","NM","45 Texas Highway 24 North","ENTEX BANCSHARES, INC.","1","0","0","2","0","Delta","","","6/5/1928","1/1/1934","11/18/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.enloestatebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13000","0","435059","1131956","Ennis State Bank","Ennis","TX","75119","9/30/2018","11/14/2018","NM","815 West Ennis Avenue","ENNIS BANCSHARES, INC.","4","0","0","4","1","Ellis","19100","Dallas-Fort Worth-Arlington, TX","1/1/1933","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.ennisstatebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31445","6981","239275","2427665","Entegra Bank","Franklin","NC","28734","9/30/2018","11/14/2018","NM","50 West Main Street","ENTEGRA FINANCIAL CORP.","18","0","1","4","0","Macon","","","1/1/1922","12/14/1964","10/1/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.entegrabank.com","177893","5312","25765","146816","25916","7362","5283","13271","1029","184","333","512","585","88","0","497","686","120","197","369","511","390","63","58","7","3","2","2","2","1","0","1"
"33380","0","1836701","3306356","Enterprise Bank","Omaha","NE","68144","9/30/2018","11/14/2018","SM","12800 West Center Road","ENTERPRISE HOLDING COMPANY","3","0","0","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","4/10/1991","4/10/1991","12/16/2013","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","https://www.ENTERPRISE.BANK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34786","0","2730431","3386246","Enterprise Bank","Allison Park","PA","15101","9/30/2018","11/14/2018","NM","4091 Mount Royal Boulvard","ENTERPRISE EMPLOYEE STOCK OWNERSHIP PLAN","1","0","0","4","0","Allegheny","38300","Pittsburgh, PA","10/23/1998","10/23/1998","11/27/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.enterprisebankpgh.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27237","12507","1190476","2303910","Enterprise Bank & Trust","Clayton","MO","63105","9/30/2018","11/14/2018","NM","150 North Meramec","ENTERPRISE FINANCIAL SERVICES CORP","33","0","1","4","0","Saint Louis","41180","St. Louis, MO-IL","5/9/1988","5/9/1988","2/11/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","0","http://www.enterprisebank.com","185927","4621","27596","153710","281567","36081","47971","197515","12900","970","2766","9164","2152","153","863","1136","672","102","189","381","9705","8934","321","450","65","20","17","28","16","3","6","7"
"27408","11801","1356768","2461016","Enterprise Bank and Trust Company","Lowell","MA","1852","9/30/2018","11/14/2018","NM","222 Merrimack Street","ENTERPRISE BANCORP, INC.","24","0","1","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/3/1989","1/3/1989","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","WWW.ENTERPRISEBANKING.COM","414787","8804","73208","332775","247785","59516","59505","128764","0","0","0","0","0","0","0","0","1502","149","529","824","2815","1933","486","396","1","1","0","0","0","0","0","0"
"57055","0","3133011","0","Enterprise Bank NJ","Kenilworth","NJ","7033","9/30/2018","11/14/2018","NM","490 Boulevard","","4","0","0","4","0","Union","35620","New York-Newark-Jersey City, NY-NJ-PA","8/19/2002","8/19/2002","12/22/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.enterprisebank.net","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11539","0","457426","0","Enterprise Bank of South Carolina","Ehrhardt","SC","29081","9/30/2018","11/14/2018","NM","13497 Broxton Bridge Road","","12","0","0","8","0","Bamberg","","","1/1/1920","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","http://www.ebanksc.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90270","13264","332402","3122846","Envision Bank","Randolph","MA","2368","9/30/2018","11/14/2018","SB","129 North Main Street","RANDOLPH BANCORP INC.","8","0","0","5","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1851","1/2/1986","3/12/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.envisionbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31485","7056","81175","0","Equitable Bank","Grand Island","NE","68801","9/30/2018","11/14/2018","SA","113 N Locust St","","6","0","0","4","0","Hall","24260","Grand Island, NE","1/1/1890","12/30/1965","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","http://www.equitableonline.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26591","8348","115575","3398315","Equitable Bank","East Weymouth","MA","2189","9/30/2018","11/14/2018","SM","744 Broad Street","EQUITABLE BANCORP, MHC","7","0","0","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","3/11/1986","7/30/2016","Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.equitablebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30707","5778","206473","0","Equitable Savings and Loan Association","Sterling","CO","80751","9/30/2018","11/14/2018","SA","221 N 3rd St","","10","0","0","5","0","Logan","","","1/1/1921","8/10/1954","7/21/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.equitable-savings.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25858","0","139656","3180547","Equity Bank","Andover","KS","67002","9/30/2018","11/14/2018","SM","345 North Andover Road","EQUITY BANCSHARES, INC.","51","0","1","4","0","Butler","48620","Wichita, KS","1/21/1985","1/21/1985","8/24/2018","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","0","http://www.equitybank.com","169864","14449","37067","118348","111450","24569","29210","57671","49994","9249","19357","21388","37417","11283","13087","13047","929","369","279","281","1533","1067","272","194","469","239","155","75","692","498","127","67"
"18265","0","145956","1066919","Ericson State Bank","Ericson","NE","68637","9/30/2018","11/14/2018","NM","427 Central Avenue","WHEELER COUNTY BANCSHARES, INC.","1","0","0","2","0","Wheeler","","","10/20/1959","6/15/1960","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","ericsonstatebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10980","11844","40855","1127687","ESB Bank","Caledonia","MN","55921","9/30/2018","11/14/2018","NM","115 North Highway 44/76","EITZEN INDEPENDENTS, INC.","3","0","0","2","1","Houston","29100","La Crosse-Onalaska, WI-MN","1/2/1909","1/1/1934","2/16/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.esbbanking.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16629","11230","918954","1051670","ESB Financial","Emporia","KS","66801","9/30/2018","11/14/2018","NM","8th And Merchant Streets","NAMYAW CORPORATION, INC.","4","0","0","4","1","Lyon","","","3/16/1901","10/1/1947","9/5/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","http://www.esbtrust.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1746","0","305433","0","Escambia County Bank","Flomaton","AL","36441","9/30/2018","11/14/2018","NM","2151 Ringold St","","1","0","0","7","1","Escambia","","","1/1/1924","1/1/1934","5/27/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.escambiacountybank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58140","18006","3447820","4267427","Esquire Bank, National Association","Garden City","NY","11530","9/30/2018","11/14/2018","N","320 Old Country Rd.","ESQUIRE FINANCIAL HOLDINGS, INC.","1","0","0","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","10/12/2006","10/12/2006","11/17/2016","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.esquirebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28262","1254","952677","3854268","ESSA Bank & Trust","Stroudsburg","PA","18360","9/30/2018","11/14/2018","SB","200 Palmer Street","ESSA BANCORP, INC.","24","0","0","9","0","Monroe","20700","East Stroudsburg, PA","1/1/1916","1/30/1947","12/4/2015","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","0","www.essabank.com","73204","3227","13862","56115","23661","4458","6144","13059","15","15","0","0","0","0","0","0","376","87","112","177","280","162","62","56","1","1","0","0","0","0","0","0"
"8675","12790","781028","3687046","Essex Bank","Richmond","VA","23233","9/30/2018","11/14/2018","SM","9954 Mayland Drive","COMMUNITY BANKERS TRUST CORPORATION","26","0","1","4","0","Henrico","40060","Richmond, VA","1/1/1926","1/1/1934","7/7/2014","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.essexbank.com","123681","3135","19851","100695","83553","12060","17215","54278","5824","579","2536","2709","2680","941","812","927","435","61","143","231","648","410","115","123","35","9","17","9","34","24","6","4"
"17262","13145","961400","0","Essex Savings Bank","Essex","CT","6426","9/30/2018","11/14/2018","SB","35 Plains Road","","7","0","0","4","0","Middlesex","25540","Hartford-West Hartford-East Hartford, CT","8/6/1851","10/2/1953","1/1/2016","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","1","www.essexsavings.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29268","3193","794475","0","Eureka Homestead","Metairie","LA","70005","9/30/2018","11/14/2018","SA","1922 Veterans Boulevard","","1","0","0","5","0","Jefferson","35380","New Orleans-Metairie, LA","1/1/1884","8/3/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.eurekahomestead.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28401","1520","587677","0","Eureka Savings Bank","La Salle","IL","61301","9/30/2018","11/14/2018","SB","250 Marquette Street","","4","0","0","5","0","La Salle","","","1/1/1885","3/16/1942","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.eurekasavings.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26799","15503","498531","0","EvaBank","Eva","AL","35621","9/30/2018","11/14/2018","NM","4113 Eva Road","","7","0","0","4","0","Morgan","19460","Decatur, AL","10/13/1986","10/13/1986","12/20/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.evabank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6947","13454","292908","1401190","Evans Bank, National Association","Angola","NY","14006","9/30/2018","11/14/2018","N","8599 Erie Rd","EVANS BANCORP, INC.","15","0","0","4","0","Erie","15380","Buffalo-Cheektowaga-Niagara Falls, NY","1/1/1920","1/1/1934","3/1/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","https://www.evansbank.com","100642","1287","13208","86147","71927","10923","13946","47058","39","39","0","0","0","0","0","0","347","37","100","210","703","433","126","144","1","1","0","0","0","0","0","0"
